change_date,total_shares_10k,reason
1994-12-31,1900.0,定期报告
1995-12-31,1300.0,定期报告
1996-12-31,2805.0,定期报告
1997-01-08,5100.0,A股上市
1997-06-30,5100.0,定期报告
1997-07-08,5100.0,职工股上市
1997-12-31,5100.0,定期报告
1998-03-25,7650.0,"送股,转增"
1998-06-30,7650.0,定期报告
1998-12-31,7650.0,定期报告
1999-06-30,7650.0,定期报告
1999-12-24,8797.5,配股上市
1999-12-31,8797.5,定期报告
2000-06-30,8797.5,定期报告
2000-12-31,8797.5,定期报告
2001-06-30,8797.5,定期报告
2001-11-21,10289.25,配股上市
2001-12-31,10289.25,定期报告
2002-06-30,10289.25,定期报告
2002-12-31,10289.25,定期报告
2003-06-30,10289.25,定期报告
2003-12-31,10289.25,定期报告
2004-06-30,10289.25,定期报告
2004-12-31,10289.25,定期报告
2005-06-30,10289.25,定期报告
2005-12-31,10289.25,定期报告
2006-06-30,10289.25,定期报告
2006-08-28,12347.1,转增
2006-09-01,12347.1,股权分置
2006-12-31,12347.1,定期报告
2007-06-30,12347.1,定期报告
2007-09-03,12347.1,股权分置受限股份上市
2007-12-31,12347.1,定期报告
2008-06-30,12347.1,定期报告
2008-09-08,12347.1,股权分置受限股份上市
2008-09-19,17285.94,送股
2008-12-31,17285.94,定期报告
2009-06-30,17285.94,定期报告
2009-09-01,17285.94,股权分置受限股份上市
2009-12-31,17285.94,定期报告
2010-05-19,20743.128,转增
2010-06-30,20743.128,定期报告
2010-12-31,20743.128,定期报告
2011-06-30,20743.128,定期报告
2011-12-31,20743.128,定期报告
2012-06-30,20743.128,定期报告
2012-12-31,20743.128,定期报告
2013-06-30,20743.128,定期报告
2013-12-31,20743.128,定期报告
2014-02-24,22563.128,增发新股上市
2014-06-30,22563.128,定期报告
2014-12-31,22563.128,定期报告
2015-06-30,22563.128,定期报告
2015-12-31,22563.128,定期报告
2016-06-30,22563.128,定期报告
2016-12-31,22563.128,定期报告
2017-02-27,22563.128,限售股份上市
2017-06-30,22563.128,定期报告
2017-12-31,22563.128,定期报告
2018-06-30,22563.128,定期报告
2018-12-31,22563.128,定期报告
2019-06-30,22563.128,定期报告
2019-12-31,22563.128,定期报告
2020-06-30,22563.128,定期报告
2020-12-31,22563.128,定期报告
2021-06-30,22563.128,定期报告
2021-12-31,22563.128,定期报告
2022-06-30,22563.128,定期报告
2022-12-31,22563.128,定期报告
2023-06-30,22563.128,定期报告
2023-12-31,22563.128,定期报告
2024-06-30,22563.128,定期报告
2024-12-31,22563.128,定期报告
2025-06-30,22563.128,定期报告
