change_date,total_shares_10k,reason
2010-12-31,11000.0,定期报告
2011-01-18,14800.0,A股上市
2011-04-18,14800.0,配售股份上市
2011-06-30,14800.0,定期报告
2011-12-31,14800.0,定期报告
2012-01-18,14800.0,限售股份上市
2012-04-05,29600.0,转增
2012-06-30,29600.0,定期报告
2012-12-31,29600.0,定期报告
2013-06-30,29600.0,定期报告
2013-12-31,29600.0,定期报告
2014-01-20,29600.0,限售股份上市
2014-06-30,29600.0,定期报告
2014-12-31,29600.0,定期报告
2015-03-02,59200.0,转增
2015-06-30,59200.0,定期报告
2015-09-17,71812.0283,增发新股上市
2015-12-31,71812.0283,定期报告
2016-06-30,71812.0283,定期报告
2016-09-19,71812.0283,限售股份上市
2016-12-31,71812.0283,定期报告
2017-06-30,71812.0283,定期报告
2017-12-31,71812.0283,定期报告
2018-06-30,71812.0283,定期报告
2018-12-31,71812.0283,定期报告
2019-06-30,71812.0283,定期报告
2019-12-31,71812.6381,"定期报告,可转债转股"
2020-03-31,71813.1322,可转债转股
2020-06-30,71814.3013,"可转债转股,定期报告"
2020-09-30,71814.9061,可转债转股
2020-12-31,71815.4329,"可转债转股,定期报告"
2021-03-31,71815.4657,可转债转股
2021-06-30,71953.7742,"可转债转股,定期报告"
2021-07-19,74813.3776,可转债转股
2021-07-30,77351.6012,可转债转股
2021-08-04,78242.6988,可转债转股
2021-08-09,79208.2018,可转债转股
2021-08-13,81807.7464,可转债转股
2021-08-18,83463.6131,可转债转股
2021-08-24,85355.5763,可转债转股
2021-12-31,85355.5763,定期报告
2022-06-30,85355.5763,定期报告
2022-12-31,85355.5763,定期报告
2023-06-30,85355.5763,定期报告
2023-12-31,85355.5763,定期报告
2024-06-30,85355.5763,定期报告
2024-12-31,85355.5763,定期报告
2025-06-30,85355.5763,定期报告
