change_date,total_shares_10k,reason
2020-05-12,41160.0,A股上市
2020-06-30,41160.0,定期报告
2020-08-26,41235.0,"股权激励,增发新股上市"
2020-12-31,41235.0,定期报告
2021-05-12,41235.0,限售股份上市
2021-05-21,78346.5,转增
2021-06-30,78665.9285,"定期报告,期权行权"
2021-07-06,78665.9285,"增发新股上市,股权激励"
2021-08-26,78665.9285,激励股份解禁
2021-12-31,78665.9285,定期报告
2022-06-14,78612.6335,股份回购
2022-06-30,78612.6335,定期报告
2022-12-31,78612.6335,定期报告
2023-05-12,78612.6335,限售股份上市
2023-05-26,78571.8785,股份回购
2023-06-30,78571.8785,定期报告
2023-12-31,78571.8785,定期报告
2024-06-30,78571.8785,定期报告
2024-12-31,78571.8785,定期报告
2025-06-30,78571.8785,定期报告
2026-03-12,78571.8785,其他
