change_date,total_shares_10k,reason
1995-10-27,5236.6608,A股上市
1995-12-31,5236.6608,定期报告
1996-06-30,5236.6608,定期报告
1996-07-22,5865.0601,"送股,转增"
1996-12-31,5865.06,定期报告
1997-06-30,5865.06,定期报告
1997-12-31,5865.06,定期报告
1998-01-22,7350.8724,配股上市
1998-06-30,7350.8724,定期报告
1998-12-31,7350.8724,定期报告
1999-05-31,14701.7448,"送股,转增"
1999-06-30,14701.7448,定期报告
1999-12-31,14701.7448,定期报告
2000-06-30,14701.7448,定期报告
2000-12-31,14701.7448,定期报告
2001-02-08,14701.7448,转配股上市
2001-06-30,14701.7448,定期报告
2001-12-31,14701.7448,定期报告
2002-06-30,14701.7448,定期报告
2002-12-31,14701.7448,定期报告
2003-06-30,14701.7448,定期报告
2003-12-31,14701.7448,定期报告
2004-06-30,14701.7448,定期报告
2004-12-31,14701.7448,定期报告
2005-06-30,14701.7448,定期报告
2005-12-31,14701.7448,定期报告
2006-06-30,14701.7448,定期报告
2006-12-31,14701.7448,定期报告
2007-06-30,14701.7448,定期报告
2007-12-31,14701.7448,定期报告
2008-06-30,14701.7448,定期报告
2008-12-31,14701.7448,定期报告
2009-06-30,14701.7448,定期报告
2009-12-31,14701.7448,定期报告
2010-06-30,14701.7448,定期报告
2010-12-31,14701.7448,定期报告
2011-06-30,14701.7448,定期报告
2011-12-31,14701.7448,定期报告
2012-06-30,14701.7448,定期报告
2012-12-31,14701.7448,定期报告
2013-06-30,14701.7448,定期报告
2013-07-19,58806.9788,"股权分置,转增"
2013-12-31,58806.9788,定期报告
2014-06-30,58806.9788,定期报告
2014-08-18,58806.9788,股权分置受限股份上市
2014-12-31,58806.9788,定期报告
2015-06-30,58806.9788,定期报告
2015-09-22,58806.9788,股权分置受限股份上市
2015-11-06,70561.314,增发新股上市
2015-12-31,81985.4713,定期报告
2016-01-04,81985.4713,增发新股上市
2016-06-30,81985.4713,定期报告
2016-12-31,81985.4713,定期报告
2017-02-07,81985.4713,限售股份上市
2017-06-30,81985.4713,定期报告
2017-12-31,81985.4713,定期报告
2018-06-30,81985.4713,定期报告
2018-12-31,81985.4713,定期报告
2019-06-30,81985.4713,定期报告
2019-12-31,81985.4713,定期报告
2020-06-30,81985.4713,定期报告
2020-12-31,81985.4713,定期报告
2021-06-30,81985.4713,定期报告
2021-12-31,81985.4713,定期报告
2022-06-28,105869.2292,增发新股上市
2022-06-30,105869.2292,定期报告
2022-12-31,105869.2292,定期报告
2023-06-30,105869.2292,定期报告
2023-11-23,114965.2292,"增发新股上市,股权激励"
2023-12-31,114965.2292,定期报告
2024-06-30,114965.2292,定期报告
2024-08-23,114965.2292,股权分置受限股份上市
2024-12-31,114965.2292,定期报告
2025-06-05,114965.2292,激励股份解禁
2025-06-30,114965.2292,定期报告
2025-07-21,114965.2292,限售股份上市
2025-08-13,114965.2292,股权分置受限股份上市
2025-10-23,114965.2292,限售股份上市
2025-12-17,114965.2292,股权分置受限股份上市
