change_date,total_shares_10k,reason
2004-06-30,6000.0,定期报告
2004-07-27,9000.0,A股上市
2004-12-31,9000.0,定期报告
2005-06-30,9000.0,定期报告
2005-11-14,9000.0,股权分置
2005-12-31,9000.0,定期报告
2006-06-22,13500.0,转增
2006-06-30,13500.0,定期报告
2006-11-14,13500.0,股权分置受限股份上市
2006-12-31,13500.0,定期报告
2007-06-30,13500.0,定期报告
2007-11-19,13500.0,股权分置受限股份上市
2007-12-31,13500.0,定期报告
2008-06-30,13500.0,定期报告
2008-12-05,13500.0,股权分置受限股份上市
2008-12-31,13500.0,定期报告
2009-06-30,13500.0,定期报告
2009-12-31,13500.0,定期报告
2010-06-30,13500.0,定期报告
2010-12-31,13500.0,定期报告
2011-04-11,17550.0,送股
2011-06-30,17550.0,定期报告
2011-11-14,17550.0,股权分置受限股份上市
2011-12-31,17550.0,定期报告
2012-06-30,17550.0,定期报告
2012-12-31,17550.0,定期报告
2013-01-18,17550.0,股权分置受限股份上市
2013-05-13,22815.0,转增
2013-06-30,22815.0,定期报告
2013-11-14,22815.0,股权分置受限股份上市
2013-12-31,22815.0,定期报告
2014-06-23,35413.4251,增发新股上市
2014-06-30,35413.4251,定期报告
2014-12-31,35413.4251,定期报告
2015-06-23,35413.4251,限售股份上市
2015-06-30,35413.4251,定期报告
2015-12-31,35413.4251,定期报告
2016-06-23,42009.8419,增发新股上市
2016-06-30,42009.8419,定期报告
2016-12-31,42009.8419,定期报告
2017-06-23,42009.8419,限售股份上市
2017-06-30,42009.8419,定期报告
2017-12-31,42009.8419,定期报告
2018-06-25,42009.8419,限售股份上市
2018-06-30,42009.8419,定期报告
2018-12-31,42009.8419,定期报告
2019-06-24,42009.8419,限售股份上市
2019-06-30,42009.8419,定期报告
2019-12-31,42009.8419,定期报告
2020-06-30,42009.8419,定期报告
2020-12-31,42322.6219,"定期报告,期权行权"
2021-06-30,42322.6219,定期报告
2021-12-31,44072.6384,"定期报告,增发新股上市"
2022-06-11,44074.3837,期权行权
2022-06-27,44126.2247,期权行权
2022-06-30,44194.0286,"定期报告,期权行权"
2022-08-20,44419.1302,期权行权
2022-12-09,44488.2761,期权行权
2022-12-20,44488.4761,期权行权
2022-12-31,44488.4761,定期报告
2023-06-06,44551.5368,期权行权
2023-06-30,44551.5368,定期报告
2023-12-31,44555.0168,"定期报告,期权行权"
2024-06-30,44555.0168,定期报告
2024-12-06,44565.7639,期权行权
2024-12-31,44566.6839,"定期报告,期权行权"
2025-03-31,44570.3339,期权行权
2025-06-26,44570.3339,其他
2025-06-30,44570.3339,定期报告
2025-07-07,44053.1939,股份回购
2026-01-19,44053.1939,限售股份上市
