change_date,total_shares_10k,reason
2012-04-10,6667.0,A股上市
2012-06-30,6667.0,定期报告
2012-07-10,6667.0,配售股份上市
2012-12-31,6667.0,定期报告
2013-04-10,6667.0,限售股份上市
2013-05-17,12000.6,转增
2013-06-30,12000.6,定期报告
2013-12-31,12000.6,定期报告
2014-06-30,12000.6,定期报告
2014-09-24,12000.6,限售股份上市
2014-10-08,21601.08,转增
2014-12-31,21601.08,定期报告
2015-04-27,21601.08,限售股份上市
2015-06-30,21601.08,定期报告
2015-12-31,21601.08,定期报告
2016-06-30,21601.08,定期报告
2016-12-31,21601.08,定期报告
2017-06-30,21601.08,定期报告
2017-07-14,42280.5468,增发新股上市
2017-08-11,45899.4536,增发新股上市
2017-09-25,47385.7056,"增发新股上市,股权激励"
2017-12-31,47385.7056,定期报告
2018-06-30,47385.7056,定期报告
2018-09-03,47550.4056,"增发新股上市,股权激励"
2018-09-26,47550.4056,激励股份解禁
2018-12-03,47545.5806,股份回购
2018-12-31,47545.5806,定期报告
2019-04-10,50983.3844,增发新股上市
2019-06-04,71376.7381,转增
2019-06-30,71376.7381,定期报告
2019-07-17,71376.7381,限售股份上市
2019-09-04,71376.7381,激励股份解禁
2019-09-30,71376.7381,激励股份解禁
2019-12-31,71376.7381,定期报告
2020-01-16,71316.5136,股份回购
2020-04-10,71316.5136,限售股份上市
2020-06-30,71316.5136,定期报告
2020-07-14,71316.5136,限售股份上市
2020-08-11,71316.5136,限售股份上市
2020-09-04,71316.5136,激励股份解禁
2020-09-28,71316.5136,激励股份解禁
2020-12-31,71316.5136,定期报告
2021-02-26,71301.6281,股份回购
2021-06-30,71301.6281,定期报告
2021-09-06,71301.6281,激励股份解禁
2021-09-27,71301.6281,激励股份解禁
2021-11-05,80009.6281,增发新股上市
2021-12-31,80009.6281,定期报告
2022-02-23,79966.4438,股份回购
2022-05-05,79966.4438,限售股份上市
2022-06-30,79966.4438,定期报告
2022-07-01,79966.4438,其他
2022-09-05,80096.1788,"增发新股上市,股权激励"
2022-09-30,80096.1788,其他
2022-11-30,80096.1788,其他
2022-12-31,80096.1788,定期报告
2023-05-22,80121.1538,"增发新股上市,股权激励"
2023-05-26,80282.6238,"增发新股上市,股权激励"
2023-06-30,80282.6238,定期报告
2023-12-31,80282.6238,定期报告
2024-05-17,80317.5888,"增发新股上市,股权激励"
2024-05-24,80553.7788,"增发新股上市,股权激励"
2024-06-06,112116.6509,转增
2024-06-30,112116.6509,定期报告
2024-12-31,112116.6509,定期报告
2025-03-05,110470.0524,股份回购
2025-05-22,110525.9964,"增发新股上市,股权激励"
2025-05-27,110911.7734,"增发新股上市,股权激励"
2025-06-11,111111.8334,"增发新股上市,股权激励"
2025-06-30,111111.8334,定期报告
