change_date,total_shares_10k,reason
2018-12-31,180000.0,定期报告
2019-02-15,195000.0,A股上市
2019-06-30,195000.0,定期报告
2019-12-31,195000.0,定期报告
2020-02-17,195000.0,限售股份上市
2020-06-30,195000.0,定期报告
2020-08-28,195460.0,"股权激励,增发新股上市"
2020-12-31,204124.8788,"可转债转股,定期报告"
2021-01-18,213397.9567,"增发新股上市,可转债转股"
2021-01-28,214433.1596,可转债转股
2021-01-29,214619.3254,可转债转股
2021-06-30,214619.3254,定期报告
2021-07-19,214619.3254,限售股份上市
2021-07-20,214689.3254,"增发新股上市,股权激励"
2021-08-16,214689.3254,激励股份解禁
2021-12-31,214689.3254,定期报告
2022-02-15,214689.3254,限售股份上市
2022-06-09,214689.3254,激励股份解禁
2022-06-30,214689.3254,定期报告
2022-08-22,214689.3254,激励股份解禁
2022-11-30,214689.3587,可转债转股
2022-12-31,214689.3967,"定期报告,可转债转股"
2023-01-31,214689.4078,可转债转股
2023-02-28,214689.4145,可转债转股
2023-03-27,214689.4167,可转债转股
2023-03-31,214689.4167,可转债转股
2023-04-26,214689.4189,可转债转股
2023-05-16,214689.4439,可转债转股
2023-06-12,214689.4439,激励股份解禁
2023-06-30,214689.4461,"定期报告,可转债转股"
2023-08-01,235132.3762,增发新股上市
2023-09-13,235132.3762,激励股份解禁
2023-09-30,235132.3762,可转债转股
2023-12-31,235132.4235,"可转债转股,定期报告"
2024-02-01,235132.4235,限售股份上市
2024-02-29,235132.4258,可转债转股
2024-03-28,235132.4281,可转债转股
2024-03-31,235132.4281,可转债转股
2024-06-14,235132.4281,激励股份解禁
2024-06-30,235132.4281,定期报告
2024-08-05,234303.9281,股份回购
2024-08-26,234303.9281,其他
2024-09-03,234303.9281,激励股份解禁
2024-09-30,234303.9281,可转债转股
2024-10-31,234303.9519,可转债转股
2024-11-14,234291.9519,股份回购
2024-11-30,234291.9542,可转债转股
2024-12-31,234291.9565,"可转债转股,定期报告"
2025-01-31,234292.0092,可转债转股
2025-02-22,234292.0092,其他
2025-02-28,234292.0139,可转债转股
2025-03-31,234292.0139,可转债转股
2025-06-30,234292.0139,"定期报告,激励股份解禁"
2025-08-31,234292.0162,可转债转股
2025-09-03,234292.0162,激励股份解禁
2025-09-30,234292.0162,可转债转股
2025-10-24,234288.0162,股份回购
2025-11-30,234288.0233,可转债转股
2025-12-31,234288.0233,定期报告
2026-02-28,234288.0327,可转债转股
