change_date,total_shares_10k,reason
2007-04-20,5435.0,A股上市
2007-06-30,5435.0,定期报告
2007-07-20,5435.0,配售股份上市
2007-12-31,5435.0,定期报告
2008-05-06,10870.0,转增
2008-06-30,10870.0,定期报告
2008-12-31,10870.0,定期报告
2009-06-02,16305.0,转增
2009-06-30,16305.0,定期报告
2009-12-31,16305.0,定期报告
2010-04-20,16305.0,限售股份上市
2010-06-08,24457.5,转增
2010-06-30,24457.5,定期报告
2010-12-31,24457.5,定期报告
2011-06-13,29088.6345,配股上市
2011-06-30,29088.6345,定期报告
2011-12-31,29088.6345,定期报告
2012-03-13,29345.5345,"增发新股上市,股权激励"
2012-06-01,44018.3017,转增
2012-06-30,44018.3017,定期报告
2012-12-31,44018.3017,定期报告
2013-05-09,44018.3017,激励股份解禁
2013-05-24,57223.7922,转增
2013-06-30,57223.7922,定期报告
2013-08-19,57067.6947,股份回购
2013-12-31,57067.6947,定期报告
2014-06-27,56943.0897,股份回购
2014-06-30,56943.0897,定期报告
2014-12-31,56943.0897,定期报告
2015-06-30,56943.0897,定期报告
2015-07-20,56938.7998,股份回购
2015-12-31,56938.7998,定期报告
2016-05-26,56938.7998,激励股份解禁
2016-06-30,56938.7998,定期报告
2016-10-31,62372.862,增发新股上市
2016-11-24,62622.9531,期权行权
2016-12-31,62622.9531,定期报告
2017-05-15,125245.9062,转增
2017-06-19,126231.9062,"增发新股上市,股权激励"
2017-06-30,126231.9062,定期报告
2017-10-31,126231.9062,限售股份上市
2017-12-31,126231.9062,定期报告
2018-06-29,126231.9062,激励股份解禁
2018-06-30,126231.9062,定期报告
2018-08-24,126184.9062,股份回购
2018-12-31,126184.9062,定期报告
2019-06-30,126184.9062,定期报告
2019-07-15,125898.3062,股份回购
2019-12-31,125898.3062,定期报告
2020-06-02,125898.3062,激励股份解禁
2020-06-30,125898.3062,定期报告
2020-08-06,125892.7062,股份回购
2020-12-31,125892.7062,定期报告
2021-05-07,125989.8562,期权行权
2021-06-30,125989.8562,定期报告
2021-12-31,125989.8562,定期报告
2022-06-30,125989.8562,定期报告
2022-12-31,125989.8562,定期报告
2023-06-30,125989.8562,定期报告
2023-12-31,125989.8562,定期报告
2024-06-30,125989.8562,定期报告
2024-07-03,125989.8562,其他
2024-12-31,125989.8562,定期报告
2025-06-30,125989.8562,定期报告
2026-02-13,139988.7362,H股上市
