change_date,total_shares_10k,reason
2017-09-05,8800.0,A股上市
2017-12-31,8800.0,定期报告
2018-06-05,12320.0,转增
2018-06-27,12510.4,"增发新股上市,股权激励"
2018-06-30,12510.4,定期报告
2018-09-05,12510.4,限售股份上市
2018-09-28,12510.4,限售股份上市
2018-12-31,12510.4,定期报告
2019-06-05,17514.56,转增
2019-06-24,17514.56,激励股份解禁
2019-06-30,17506.916,定期报告
2019-07-12,17506.916,股份回购
2019-10-25,17502.8,股份回购
2019-12-09,19086.5276,增发新股上市
2019-12-31,19086.5276,定期报告
2020-05-26,26721.1386,转增
2020-06-15,26721.1386,激励股份解禁
2020-06-30,29828.0075,定期报告
2020-07-13,29828.0075,增发新股上市
2020-09-07,29828.0075,限售股份上市
2020-12-09,29828.0075,限售股份上市
2020-12-31,29828.0075,定期报告
2021-01-13,29828.0075,限售股份上市
2021-05-19,41759.2105,转增
2021-06-16,41759.2105,激励股份解禁
2021-06-30,41736.9292,"股份回购,定期报告"
2021-07-05,41736.9292,股份回购
2021-12-09,41736.9292,限售股份上市
2021-12-31,41736.9292,定期报告
2022-06-07,50084.3151,转增
2022-06-30,50084.3151,定期报告
2022-12-12,50084.5051,"限售股份上市,期权行权"
2022-12-31,50084.5351,"定期报告,期权行权"
2023-05-20,50085.6151,期权行权
2023-06-30,50085.6151,"定期报告,期权行权"
2023-09-28,50104.7151,期权行权
2023-12-11,50104.7151,限售股份上市
2023-12-31,50104.7151,定期报告
2024-06-30,50104.7151,定期报告
2024-08-28,49715.3251,股份回购
2024-12-31,49715.3251,定期报告
2025-06-30,49715.3251,定期报告
