change_date,total_shares_10k,reason
2011-09-27,18400.0,A股上市
2011-12-27,18400.0,配售股份上市
2011-12-31,18400.0,定期报告
2012-04-17,23920.0,转增
2012-06-30,23920.0,定期报告
2012-09-27,23920.0,限售股份上市
2012-12-31,23920.0,定期报告
2013-06-30,23920.0,定期报告
2013-12-31,23920.0,定期报告
2014-03-05,45448.0,"送股,转增"
2014-06-30,45448.0,定期报告
2014-09-29,45448.0,限售股份上市
2014-12-31,45448.0,定期报告
2015-04-08,90896.0,转增
2015-06-30,91194.6572,"定期报告,期权行权"
2015-12-21,102836.1007,增发新股上市
2015-12-31,102836.1007,定期报告
2016-05-10,205672.2014,转增
2016-06-30,206032.3014,"定期报告,期权行权"
2016-12-31,206036.1214,"定期报告,期权行权"
2017-06-07,206260.487,期权行权
2017-06-30,206260.487,定期报告
2017-12-31,206260.487,定期报告
2018-06-30,206260.487,定期报告
2018-12-21,206260.487,限售股份上市
2018-12-31,206260.487,定期报告
2019-06-30,206260.487,定期报告
2019-12-31,206260.487,定期报告
2020-03-20,206260.487,其他
2020-04-01,206260.487,其他
2020-06-11,206260.487,其他
2020-06-30,206260.487,定期报告
2020-12-31,206260.487,定期报告
2021-06-30,206260.487,定期报告
2021-12-31,206260.487,定期报告
2022-06-30,206260.487,定期报告
2022-12-31,206260.487,定期报告
2023-06-30,206260.487,定期报告
2023-12-31,206260.487,定期报告
2024-06-30,206260.487,定期报告
2024-12-31,206260.487,定期报告
2025-06-30,206260.487,定期报告
