change_date,total_shares_10k,reason
2014-10-15,14135.0,A股上市
2014-12-31,14135.0,定期报告
2015-05-28,31097.0,"送股,转增"
2015-06-30,31097.0,定期报告
2015-10-15,31097.0,限售股份上市
2015-12-31,31097.0,定期报告
2016-06-30,31097.0,定期报告
2016-12-31,31097.0,定期报告
2017-06-30,31097.0,定期报告
2017-10-16,31097.0,限售股份上市
2017-12-18,37270.9129,增发新股上市
2017-12-31,37270.9129,定期报告
2018-05-29,50315.7324,转增
2018-06-30,50315.7324,定期报告
2018-12-18,50315.7324,限售股份上市
2018-12-31,50315.7324,定期报告
2019-05-29,65410.4521,转增
2019-06-30,65410.4521,定期报告
2019-12-31,65410.4521,定期报告
2020-06-30,65410.4521,定期报告
2020-12-18,65410.4521,限售股份上市
2020-12-31,65410.4521,定期报告
2021-03-31,65410.5266,可转债转股
2021-05-20,65410.8229,可转债转股
2021-06-30,65410.8439,"可转债转股,定期报告"
2021-09-30,65411.1982,可转债转股
2021-11-10,67249.8962,可转债转股
2021-11-29,68771.5368,可转债转股
2021-12-31,68771.5368,定期报告
2022-06-30,68771.5368,定期报告
2022-12-31,68771.5368,定期报告
2023-06-30,68771.5368,定期报告
2023-12-31,68771.5368,定期报告
2024-02-01,68771.5368,其他
2024-03-01,68771.5368,其他
2024-06-30,68771.5368,定期报告
2024-12-31,68771.5368,定期报告
2025-01-30,68771.5368,其他
2025-06-30,68771.5368,定期报告
2025-12-31,68771.5368,定期报告
