change_date,total_shares_10k,reason
2010-12-06,442600.0,A股上市
2010-12-31,442600.0,定期报告
2011-03-07,442600.0,配售股份上市
2011-06-30,442600.0,定期报告
2011-12-06,442600.0,限售股份上市
2011-12-31,442600.0,定期报告
2012-06-30,442600.0,定期报告
2012-12-31,442600.0,定期报告
2013-06-30,442600.0,定期报告
2013-12-06,442600.0,限售股份上市
2013-12-31,442600.0,定期报告
2014-06-30,442600.0,定期报告
2014-12-31,442600.0,定期报告
2015-06-30,442600.0,定期报告
2015-12-31,442600.0,定期报告
2016-02-01,560632.0,配股上市
2016-06-30,560632.0,定期报告
2016-08-01,1289453.5999,"送股,转增"
2016-12-31,1289453.5999,定期报告
2017-06-30,1289453.5999,定期报告
2017-12-31,1289453.5999,定期报告
2018-06-30,1289453.5999,定期报告
2018-12-31,1289453.5999,定期报告
2019-06-30,1289453.5999,定期报告
2019-12-31,1289453.5999,定期报告
2020-06-30,1289453.5999,定期报告
2020-12-31,1289453.5999,定期报告
2021-02-09,2262342.9453,增发新股上市
2021-06-30,2262342.9453,定期报告
2021-11-17,2398706.5816,增发新股上市
2021-12-31,2398706.5816,定期报告
2022-05-17,2398706.5816,限售股份上市
2022-06-30,2398706.5816,定期报告
2022-12-31,2398706.5816,定期报告
2023-06-30,2398706.5816,定期报告
2023-12-31,2398706.5816,定期报告
2024-06-30,2398706.5816,定期报告
2024-07-02,2398706.5816,其他
2024-09-05,2398706.5816,其他
2024-09-26,2398706.5816,其他
2024-09-27,2390547.4669,股份回购
2024-12-31,2390547.4669,定期报告
2025-06-30,2390547.4669,定期报告
2025-09-02,2357176.7213,股份回购
2025-12-31,2357176.7213,定期报告
