change_date,total_shares_10k,reason
2009-12-18,6670.0,A股上市
2009-12-31,6670.0,定期报告
2010-03-18,6670.0,配售股份上市
2010-06-30,6670.0,定期报告
2010-12-20,6670.0,限售股份上市
2010-12-31,6670.0,定期报告
2011-06-30,6670.0,定期报告
2011-12-31,6670.0,定期报告
2012-04-17,13340.0,转增
2012-06-11,14066.0,"增发新股上市,股权激励"
2012-06-30,14066.0,定期报告
2012-10-16,14126.0,"增发新股上市,股权激励"
2012-12-18,14126.0,限售股份上市
2012-12-31,14126.0,定期报告
2013-05-15,28252.0,转增
2013-06-13,28252.0,激励股份解禁
2013-06-30,28252.0,定期报告
2013-10-16,28252.0,激励股份解禁
2013-12-31,28252.0,定期报告
2014-06-11,28252.0,激励股份解禁
2014-06-30,28252.0,定期报告
2014-10-28,28252.0,激励股份解禁
2014-12-31,28252.0,定期报告
2015-06-30,28252.0,定期报告
2015-07-22,27804.0,股份回购
2015-10-12,37204.1327,增发新股上市
2015-10-22,40637.8675,增发新股上市
2015-11-20,40637.8675,承诺限售
2015-12-31,40637.8675,定期报告
2016-06-08,40299.8675,股份回购
2016-06-30,40299.8675,定期报告
2016-09-27,40131.5016,股份回购
2016-10-14,40131.5016,限售股份上市
2016-10-24,40131.5016,限售股份上市
2016-12-31,40131.5016,定期报告
2017-06-30,40131.5016,定期报告
2017-10-12,40131.5016,限售股份上市
2017-11-01,39803.4348,股份回购
2017-11-15,39803.4348,限售股份上市
2017-12-31,39803.4348,定期报告
2018-06-30,39803.4348,定期报告
2018-10-12,39803.4348,限售股份上市
2018-10-17,39666.2205,股份回购
2018-10-22,39666.2205,限售股份上市
2018-11-09,39666.2205,限售股份上市
2018-12-31,39666.2205,定期报告
2019-06-30,39666.2205,定期报告
2019-12-31,39666.2205,定期报告
2020-06-30,39666.2205,定期报告
2020-12-31,39666.2205,定期报告
2021-06-30,39666.2205,定期报告
2021-10-29,38449.6549,股份回购
2021-12-31,38449.6549,定期报告
2022-06-30,38449.6549,定期报告
2022-08-23,37914.797,股份回购
2022-12-31,37914.797,定期报告
2023-06-30,37914.797,定期报告
2023-12-31,37914.797,定期报告
2024-06-04,37914.797,其他
2024-06-30,37914.797,定期报告
2024-12-31,37914.797,定期报告
2025-06-30,37914.797,定期报告
2026-01-06,37914.797,其他
2026-01-09,36552.797,股份回购
