change_date,total_shares_10k,reason
2018-03-23,40001.0,A股上市
2018-06-30,40001.0,定期报告
2018-12-31,40001.0,定期报告
2019-03-26,40001.0,限售股份上市
2019-06-30,40001.0,定期报告
2019-12-31,40001.0,定期报告
2020-06-30,40001.0,定期报告
2020-12-31,40001.0,定期报告
2021-03-23,40001.0,限售股份上市
2021-06-15,44401.11,增发新股上市
2021-06-30,44401.11,定期报告
2021-12-15,44401.11,限售股份上市
2021-12-31,44401.11,定期报告
2022-06-30,44401.11,定期报告
2022-12-15,44401.11,限售股份上市
2022-12-31,44401.11,定期报告
2023-06-19,44765.325,"增发新股上市,股权激励"
2023-06-30,44765.325,定期报告
2023-12-31,44765.325,定期报告
2024-02-02,44765.325,其他
2024-06-30,44765.325,定期报告
2024-10-30,45121.09,"增发新股上市,股权激励"
2024-12-31,45121.09,定期报告
2025-06-30,45121.09,定期报告
2025-08-06,45121.09,"股份回购,股权激励"
2026-03-19,45121.09,"股份回购,股权激励"
