change_date,total_shares_10k,reason
2016-11-07,40100.0,A股上市
2016-12-31,40100.0,定期报告
2017-06-30,40100.0,定期报告
2017-11-07,40100.0,限售股份上市
2017-12-31,40100.0,定期报告
2018-06-30,40100.0,定期报告
2018-12-31,40100.0,定期报告
2019-06-30,40100.0,定期报告
2019-11-07,40100.0,限售股份上市
2019-12-31,40100.0,定期报告
2020-06-30,40204.6429,"定期报告,期权行权"
2020-07-02,40273.5652,期权行权
2020-07-03,40284.2392,期权行权
2020-09-04,40302.4292,期权行权
2020-12-17,41316.2913,增发新股上市
2020-12-31,41316.2913,定期报告
2021-06-17,41496.5076,"限售股份上市,期权行权"
2021-06-18,41498.5201,"期权行权,限售股份上市"
2021-06-30,41498.5201,定期报告
2021-08-31,41530.5103,期权行权
2021-12-31,41538.8667,"定期报告,期权行权"
2022-03-08,41538.8667,期权行权
2022-06-30,41629.5292,"定期报告,期权行权"
2022-07-20,41647.2956,期权行权
2022-08-31,41653.6001,期权行权
2022-09-20,41657.6921,期权行权
2022-09-30,41658.2531,期权行权
2022-12-31,41746.7045,"定期报告,期权行权"
2023-01-17,41746.7045,期权行权
2023-06-30,41746.7045,定期报告
2023-09-20,41848.5885,"增发新股上市,股权激励"
2023-12-31,41848.5885,定期报告
2024-06-30,41848.5885,定期报告
2024-12-31,41848.5885,定期报告
2025-05-27,42073.3843,"增发新股上市,股权激励"
2025-06-30,42073.3843,定期报告
