change_date,total_shares_10k,reason
2017-06-02,13600.0,A股上市
2017-06-30,13600.0,定期报告
2017-12-04,13867.0,"增发新股上市,股权激励"
2017-12-31,13867.0,定期报告
2018-06-04,13867.0,限售股份上市
2018-06-30,13867.0,定期报告
2018-12-31,13867.0,定期报告
2019-03-22,13600.0,股份回购
2019-06-30,13600.0,定期报告
2019-12-31,13600.0,定期报告
2020-06-02,13600.0,限售股份上市
2020-06-30,13600.0,定期报告
2020-12-31,13600.0,定期报告
2021-06-30,13600.0,定期报告
2021-07-19,16058.984,增发新股上市
2021-12-31,16058.984,定期报告
2022-01-20,16058.984,限售股份上市
2022-06-30,16058.984,定期报告
2022-12-31,16058.984,定期报告
2023-01-20,16058.984,限售股份上市
2023-06-30,16058.984,定期报告
2023-12-31,16058.984,定期报告
2024-06-30,16058.984,定期报告
2024-12-31,16058.984,定期报告
2025-06-30,16058.984,定期报告
