change_date,total_shares_10k,reason
2010-07-20,10000.0,A股上市
2010-10-20,10000.0,配售股份上市
2010-12-31,10000.0,定期报告
2011-06-30,10000.0,定期报告
2011-07-20,10000.0,限售股份上市
2011-12-31,10000.0,定期报告
2012-05-23,13000.0,转增
2012-06-30,13000.0,定期报告
2012-08-15,13000.0,限售股份上市
2012-12-31,13000.0,定期报告
2013-06-30,13000.0,定期报告
2013-07-22,13000.0,限售股份上市
2013-12-31,13000.0,定期报告
2014-04-25,26000.0,转增
2014-06-30,26047.34,"定期报告,期权行权"
2014-07-21,26000.0,限售股份上市
2014-09-30,26123.02,期权行权
2014-12-31,26123.2,"定期报告,期权行权"
2015-04-30,52246.4,转增
2015-06-30,52504.32,"定期报告,期权行权"
2015-07-23,52504.32,限售股份上市
2015-12-31,52515.58,"定期报告,期权行权"
2016-06-30,52542.4,"定期报告,期权行权"
2016-12-31,52542.4,定期报告
2017-06-30,52542.4,定期报告
2017-12-27,52542.4,限售股份上市
2017-12-31,52875.6,"定期报告,期权行权"
2018-05-17,52940.0,期权行权
2018-06-30,52940.0,定期报告
2018-10-19,52940.0,限售股份上市
2018-12-31,52940.0,定期报告
2019-06-30,52940.0,定期报告
2019-08-05,52940.0,限售股份上市
2019-12-31,52940.0,定期报告
2020-06-30,53073.51,定期报告
2020-07-20,53073.51,"限售股份上市,期权行权"
2020-12-17,53347.491,期权行权
2020-12-31,53349.291,"定期报告,期权行权"
2021-05-10,53386.4895,期权行权
2021-05-19,53434.2,期权行权
2021-06-30,53440.64,"定期报告,期权行权"
2021-07-09,53440.84,期权行权
2021-09-08,61454.6785,"增发新股上市,期权行权"
2021-09-10,61686.3685,期权行权
2021-09-29,61963.6585,期权行权
2021-11-04,61980.7785,期权行权
2021-12-30,62010.6085,期权行权
2021-12-31,62010.6085,定期报告
2022-01-28,62011.8085,期权行权
2022-02-24,62016.6085,期权行权
2022-03-08,62016.7085,"限售股份上市,期权行权"
2022-06-02,62033.2085,期权行权
2022-06-30,62033.2085,定期报告
2022-12-31,62033.2085,定期报告
2023-06-30,62033.2085,定期报告
2023-12-31,62033.2085,定期报告
2024-06-30,62033.2085,定期报告
2024-08-07,62033.2085,其他
2024-12-31,62033.2085,定期报告
2025-06-30,62033.2085,定期报告
