change_date,total_shares_10k,reason
2016-12-31,6060.6061,定期报告
2017-02-10,8081.6061,A股上市
2017-06-30,8081.6061,定期报告
2017-12-31,8081.6061,定期报告
2018-02-12,8081.6061,限售股份上市
2018-06-30,8081.6061,定期报告
2018-12-31,8081.6061,定期报告
2019-06-30,8081.6061,定期报告
2019-12-31,8081.6061,定期报告
2020-02-10,8081.6061,限售股份上市
2020-06-04,10506.0879,转增
2020-06-30,10506.0879,定期报告
2020-12-31,10506.0879,定期报告
2021-06-30,10506.0879,定期报告
2021-12-31,10506.5297,"定期报告,可转债转股"
2022-03-31,10506.5388,可转债转股
2022-06-30,10506.551,"定期报告,可转债转股"
2022-07-06,13658.5163,"转增,可转债转股"
2022-09-30,13658.5203,可转债转股
2022-12-31,13658.5243,"定期报告,可转债转股"
2023-03-31,13658.5243,可转债转股
2023-05-10,13658.5243,其他
2023-06-21,17717.2674,转增
2023-06-30,17717.2674,"定期报告,可转债转股"
2023-09-30,17717.2674,可转债转股
2023-12-31,17717.2674,定期报告
2024-03-31,17717.2674,可转债转股
2024-06-30,17717.2674,定期报告
2024-09-30,17717.2674,可转债转股
2024-12-31,17717.2674,定期报告
2025-03-31,17717.2674,可转债转股
2025-06-30,17717.2674,定期报告
2025-09-30,17717.2674,可转债转股
2025-12-31,17717.2674,可转债转股
