change_date,total_shares_10k,reason
2015-04-22,11334.0,A股上市
2015-06-30,11334.0,定期报告
2015-09-17,34002.0,转增
2015-12-31,34002.0,定期报告
2016-04-26,34002.0,限售股份上市
2016-06-30,34762.7,定期报告
2016-07-14,34762.7,"增发新股上市,股权激励"
2016-12-05,34762.7,限售股份上市
2016-12-31,34762.7,定期报告
2017-05-15,34801.5,"增发新股上市,股权激励"
2017-06-30,34801.5,定期报告
2017-09-05,34696.09,股份回购
2017-12-31,34696.09,定期报告
2018-04-23,34696.09,限售股份上市
2018-06-30,34696.09,定期报告
2018-07-27,34696.09,激励股份解禁
2018-08-16,34696.09,激励股份解禁
2018-11-13,34639.73,股份回购
2018-12-31,34639.73,定期报告
2019-05-10,34613.83,股份回购
2019-06-30,34613.83,定期报告
2019-07-25,34613.83,激励股份解禁
2019-08-15,34613.83,激励股份解禁
2019-12-23,34530.262,股份回购
2019-12-31,34530.262,定期报告
2020-04-30,34530.262,其他
2020-06-30,34530.262,定期报告
2020-08-24,34299.982,股份回购
2020-12-31,34299.982,定期报告
2021-03-31,38299.9815,增发新股上市
2021-06-30,38299.9815,定期报告
2021-10-08,38299.9815,限售股份上市
2021-12-31,38299.9815,定期报告
2022-06-30,38299.9815,定期报告
2022-12-31,38299.9815,定期报告
2023-06-30,38299.9815,定期报告
2023-12-31,38299.9815,定期报告
2024-01-16,38394.9815,"增发新股上市,股权激励"
2024-06-30,38394.9815,定期报告
2024-12-31,38394.9815,定期报告
2025-05-27,38431.8815,"股权激励,增发新股上市,激励股份解禁"
2025-06-30,38431.8815,定期报告
