change_date,total_shares_10k,reason
2014-11-05,62000.0,A股上市
2014-12-31,62000.0,定期报告
2015-06-30,62000.0,定期报告
2015-11-06,62000.0,限售股份上市
2015-12-31,62000.0,定期报告
2016-06-30,62000.0,定期报告
2016-07-22,93000.0,转增
2016-12-31,93000.0,定期报告
2017-06-30,93000.0,定期报告
2017-10-27,125368.421,增发新股上市
2017-12-31,125368.421,定期报告
2018-01-22,125368.421,限售股份上市
2018-06-30,125368.421,定期报告
2018-11-02,125368.421,限售股份上市
2018-12-31,125368.421,定期报告
2019-05-09,162978.9473,转增
2019-06-30,162978.9473,定期报告
2019-12-31,162978.9473,定期报告
2020-06-30,162978.9473,定期报告
2020-10-27,162978.9473,限售股份上市
2020-12-31,162978.9473,定期报告
2021-06-30,162978.9473,定期报告
2021-07-16,204249.7639,配股上市
2021-12-31,204249.7639,定期报告
2022-06-30,204249.7639,定期报告
2022-12-31,204249.7639,定期报告
2023-06-30,204249.7639,定期报告
2023-12-31,204249.7639,定期报告
2024-06-30,204249.7639,定期报告
2024-12-31,204249.7639,定期报告
2025-06-30,204249.7639,定期报告
