change_date,total_shares_10k,reason
2016-12-31,7117.0525,定期报告
2017-01-04,7117.0525,A股上市
2017-04-12,7173.9881,"增发新股上市,股权激励"
2017-06-30,7173.9881,定期报告
2017-12-31,7173.9881,定期报告
2018-01-04,7173.9881,限售股份上市
2018-02-01,7188.2225,"增发新股上市,股权激励"
2018-04-18,7188.2225,激励股份解禁
2018-06-30,7188.2225,定期报告
2018-12-31,7188.2225,定期报告
2019-04-22,7188.2225,激励股份解禁
2019-06-30,7188.2225,定期报告
2019-12-31,7188.2225,定期报告
2020-01-06,7188.2225,限售股份上市
2020-03-06,7186.4552,股份回购
2020-04-17,7186.4552,激励股份解禁
2020-06-30,7186.4552,定期报告
2020-12-31,7186.4552,定期报告
2021-06-30,7186.4552,定期报告
2021-12-31,7186.4752,"定期报告,期权行权"
2022-03-31,7186.6082,期权行权
2022-06-30,7186.6282,"定期报告,期权行权"
2022-09-30,7186.6482,期权行权
2022-12-31,7186.6482,"定期报告,期权行权"
2023-03-31,7186.6862,期权行权
2023-05-12,7203.8419,期权行权
2023-06-30,7204.1101,"定期报告,期权行权"
2023-09-30,7204.1101,期权行权
2023-12-31,7204.1101,定期报告
2024-03-31,7204.1101,期权行权
2024-06-30,7204.1101,定期报告
2024-09-30,7204.1101,期权行权
2024-12-26,7204.1101,其他
2024-12-31,7204.1101,定期报告
2025-06-30,7204.1101,定期报告
2025-12-31,7204.1101,定期报告
