change_date,total_shares_10k,reason
1998-12-31,16402.4,定期报告
1999-06-30,16402.4,定期报告
1999-08-17,21902.4,A股上市
1999-12-31,21902.4,定期报告
2000-06-30,21902.4,定期报告
2000-12-31,21902.4,定期报告
2001-06-30,21902.4,定期报告
2001-12-31,21902.4,定期报告
2002-05-27,25419.36,配股上市
2002-06-30,25419.36,定期报告
2002-07-08,25419.36,职工股上市
2002-07-22,31990.0866,"送股,转增"
2002-12-31,31990.0866,定期报告
2003-06-30,31990.0866,定期报告
2003-12-31,31990.0866,定期报告
2004-06-30,31990.0866,定期报告
2004-12-31,31990.0866,定期报告
2005-06-30,31990.0866,定期报告
2005-12-31,31990.0866,定期报告
2006-06-26,51169.7213,股权分置
2006-06-30,51169.7213,定期报告
2006-12-31,51169.7213,定期报告
2007-06-30,51169.7213,定期报告
2007-07-05,51169.7213,股权分置受限股份上市
2007-12-31,51169.7213,定期报告
2008-06-30,51169.7213,定期报告
2008-12-31,51169.7213,"股权分置受限股份上市,定期报告"
2009-06-30,51169.7213,定期报告
2009-07-09,51169.7213,股权分置受限股份上市
2009-12-31,51169.7213,定期报告
2010-02-10,51169.7213,股权分置受限股份上市
2010-06-30,51169.7213,定期报告
2010-12-31,51169.7213,定期报告
2011-06-30,51169.7213,定期报告
2011-12-31,51169.7213,定期报告
2012-06-30,51169.7213,定期报告
2012-12-31,51169.7213,定期报告
2013-06-30,51169.7213,定期报告
2013-12-31,51169.7213,定期报告
2014-06-30,51169.7213,定期报告
2014-12-31,51169.7213,定期报告
2015-06-30,51169.7213,定期报告
2015-12-31,51169.7213,定期报告
2016-06-30,51169.7213,定期报告
2016-12-31,51169.7213,定期报告
2017-06-30,51169.7213,定期报告
2017-12-31,51169.7213,定期报告
2018-06-30,51169.7213,定期报告
2018-12-31,51169.7213,定期报告
2019-06-30,51169.7213,定期报告
2019-12-31,51169.7213,定期报告
2020-06-30,51169.7213,定期报告
2020-12-31,51169.7213,定期报告
2021-06-30,51169.7213,定期报告
2021-12-31,51169.7213,定期报告
2022-06-30,51169.7213,定期报告
2022-12-31,51169.7213,定期报告
2023-06-30,51169.7213,定期报告
2023-08-28,66519.7213,增发新股上市
2023-12-12,69664.7213,"增发新股上市,股权激励"
2023-12-31,69664.7213,定期报告
2024-04-30,69664.7213,其他
2024-06-30,69664.7213,定期报告
2024-12-25,69664.7213,激励股份解禁
2024-12-31,70451.7213,"增发新股上市,定期报告,股权激励"
2025-02-18,70426.7213,股份回购
2025-06-30,70426.7213,定期报告
2025-12-02,70426.7213,其他
2025-12-12,70426.7213,激励股份解禁
2025-12-31,70426.7213,激励股份解禁
2026-01-27,70415.0213,股份回购
