change_date,total_shares_10k,reason
2010-08-20,6690.0,A股上市
2010-11-22,6690.0,配售股份上市
2010-12-31,6690.0,定期报告
2011-05-16,13380.0,转增
2011-06-30,13380.0,定期报告
2011-09-07,13380.0,限售股份上市
2011-12-31,13380.0,定期报告
2012-06-30,13380.0,定期报告
2012-12-31,13380.0,定期报告
2013-06-30,13380.0,定期报告
2013-09-03,13380.0,限售股份上市
2013-12-31,13380.0,定期报告
2014-04-30,26760.0,转增
2014-06-30,26760.0,定期报告
2014-12-31,26760.0,定期报告
2015-03-31,26932.2215,期权行权
2015-05-14,53888.0256,"转增,期权行权"
2015-06-30,53929.329,"定期报告,期权行权"
2015-12-31,54178.9454,"定期报告,期权行权"
2016-05-11,54371.1028,期权行权
2016-06-30,54378.732,"定期报告,期权行权"
2016-12-31,54433.8522,"定期报告,期权行权"
2017-06-30,54433.8522,定期报告
2017-09-26,54579.8522,"增发新股上市,股权激励"
2017-12-04,54672.8522,"增发新股上市,股权激励"
2017-12-31,54672.8522,定期报告
2018-06-30,54672.8522,定期报告
2018-09-26,54672.8522,激励股份解禁
2018-12-04,54744.4998,"激励股份解禁,期权行权"
2018-12-31,54784.0786,"定期报告,期权行权"
2019-04-23,54874.2622,期权行权
2019-06-30,54905.9392,"定期报告,期权行权"
2019-09-26,54945.9522,"期权行权,激励股份解禁"
2019-12-13,54959.7522,"激励股份解禁,期权行权"
2019-12-31,54960.5522,"定期报告,期权行权"
2020-05-08,54961.8522,期权行权
2020-06-30,54961.8522,定期报告
2020-09-28,55082.5022,"期权行权,激励股份解禁"
2020-11-11,55091.2036,"股份回购,期权行权"
2020-12-04,55115.2622,"期权行权,激励股份解禁"
2020-12-31,55124.9622,"定期报告,期权行权"
2021-06-30,55125.1422,"定期报告,期权行权"
2021-12-31,55173.1068,"定期报告,期权行权"
2022-06-30,55173.1068,定期报告
2022-12-31,55173.1068,定期报告
2023-06-30,55173.1068,定期报告
2023-09-14,55576.8568,"增发新股上市,股权激励"
2023-12-31,55584.4368,"定期报告,期权行权"
2024-03-29,55644.1803,期权行权
2024-05-30,55901.3768,期权行权
2024-06-30,55905.4768,"定期报告,期权行权"
2024-09-06,56106.5768,"增发新股上市,股权激励"
2024-12-31,56244.0568,"定期报告,期权行权"
2025-05-22,56258.4868,期权行权
2025-06-30,56270.7468,"定期报告,期权行权"
