change_date,total_shares_10k,reason
2017-10-26,7200.0,A股上市
2017-12-31,7200.0,定期报告
2018-04-17,12960.0,转增
2018-06-30,12960.0,定期报告
2018-10-26,12960.0,限售股份上市
2018-11-15,13155.3,"增发新股上市,股权激励"
2018-12-31,13155.3,定期报告
2019-06-30,13155.3,定期报告
2019-08-16,13183.3,"股权激励,增发新股上市"
2019-11-15,13183.3,激励股份解禁
2019-12-31,13183.3,定期报告
2020-01-10,17090.75,配股上市
2020-06-30,17090.75,定期报告
2020-08-24,17090.75,激励股份解禁
2020-10-26,17090.75,限售股份上市
2020-11-19,17090.75,激励股份解禁
2020-12-31,17090.75,定期报告
2021-02-23,17075.2,股份回购
2021-04-30,30735.36,转增
2021-06-22,38515.4428,增发新股上市
2021-06-24,39015.6028,"增发新股上市,股权激励"
2021-06-30,39015.6028,定期报告
2021-09-06,39015.6028,激励股份解禁
2021-11-15,38992.2028,股份回购
2021-12-06,38992.2028,激励股份解禁
2021-12-31,38992.2028,定期报告
2022-04-15,38490.9628,股份回购
2022-06-30,38490.9628,定期报告
2022-12-31,38490.9628,定期报告
2023-01-20,38490.9628,其他
2023-06-30,38490.9628,定期报告
2023-12-31,38490.9628,定期报告
2024-06-24,38490.9628,限售股份上市
2024-06-30,38490.9628,定期报告
2024-08-02,38490.9628,其他
2024-12-31,37805.543,"股份回购,定期报告"
2025-06-30,37805.543,定期报告
2026-03-19,37805.543,"股份回购,股权激励"
