change_date,total_shares_10k,reason
2009-10-30,8935.0,A股上市
2009-12-31,8935.0,定期报告
2010-02-01,8935.0,配售股份上市
2010-06-10,17870.0,转增
2010-06-30,17870.0,定期报告
2010-11-01,17870.0,限售股份上市
2010-12-31,17870.0,定期报告
2011-05-25,35740.0,转增
2011-06-09,35740.0,限售股份上市
2011-06-30,35740.0,定期报告
2011-10-31,35740.0,限售股份上市
2011-12-31,35740.0,定期报告
2012-05-09,35740.0,限售股份上市
2012-06-30,35740.0,定期报告
2012-10-31,35740.0,限售股份上市
2012-12-31,35740.0,定期报告
2013-01-04,35740.0,限售股份上市
2013-06-30,35740.0,定期报告
2013-12-31,35740.0,定期报告
2014-06-30,35740.0,定期报告
2014-12-31,35740.0,定期报告
2015-06-30,35740.0,定期报告
2015-12-14,38024.038,增发新股上市
2015-12-31,38024.038,定期报告
2016-06-30,38024.038,定期报告
2016-12-14,38024.038,限售股份上市
2016-12-31,38024.038,定期报告
2017-06-30,38024.038,定期报告
2017-12-31,38024.038,定期报告
2018-06-30,38024.038,定期报告
2018-11-26,38024.038,限售股份上市
2018-12-14,38024.038,限售股份上市
2018-12-31,38024.038,定期报告
2019-06-30,38024.038,定期报告
2019-12-31,38024.038,定期报告
2020-06-30,38024.038,定期报告
2020-12-31,38024.038,定期报告
2021-06-30,38024.038,定期报告
2021-12-31,38024.038,定期报告
2022-06-30,38024.038,定期报告
2022-12-31,38024.038,定期报告
2023-06-05,49424.038,增发新股上市
2023-06-30,49424.038,定期报告
2023-07-17,49674.038,"增发新股上市,股权激励"
2023-11-23,49724.038,"增发新股上市,股权激励"
2023-12-31,49724.038,定期报告
2024-06-30,49724.038,定期报告
2024-11-20,49424.038,股份回购
2024-12-09,49424.038,限售股份上市
2024-12-31,49424.038,定期报告
2025-06-30,49424.038,定期报告
