change_date,total_shares_10k,reason
2017-06-30,5810.0,定期报告
2017-07-11,7747.0,A股上市
2017-12-31,7747.0,定期报告
2018-06-30,12395.2,定期报告
2018-07-02,12395.2,转增
2018-07-11,12395.2,限售股份上市
2018-12-31,12395.2,定期报告
2019-01-29,12042.9248,股份回购
2019-05-24,19268.6796,转增
2019-06-30,19268.6796,定期报告
2019-12-31,19454.7916,定期报告
2020-04-09,25245.7018,"配股上市,期权行权"
2020-06-30,25245.7018,定期报告
2020-07-13,25245.7018,限售股份上市
2020-12-31,25387.7135,"定期报告,期权行权"
2021-01-08,25388.2265,期权行权
2021-05-26,35559.7743,"转增,期权行权"
2021-06-30,35559.7743,定期报告
2021-12-31,35716.2333,"定期报告,期权行权"
2022-05-17,35768.2509,期权行权
2022-06-30,35768.2509,定期报告
2022-12-31,35768.2509,定期报告
2023-06-30,35768.2509,定期报告
2023-12-31,35768.2509,定期报告
2024-06-30,35768.2509,定期报告
2024-12-31,35768.2509,定期报告
2025-06-30,35768.2509,定期报告
