change_date,total_shares_10k,reason
2019-06-26,1016510.4199,A股上市
2019-06-30,1016510.4199,定期报告
2019-12-31,1016510.4199,定期报告
2020-06-30,1016510.4199,定期报告
2020-12-31,1016510.4199,定期报告
2021-06-30,1016510.4199,定期报告
2021-12-31,1016510.4199,定期报告
2022-06-27,1016510.4199,限售股份上市
2022-06-30,1016510.4199,定期报告
2022-12-31,1016510.4199,定期报告
2023-06-30,1016510.4199,定期报告
2023-12-31,1016510.4199,定期报告
2024-06-30,1016510.4199,定期报告
2024-12-31,1016510.4199,定期报告
2025-06-30,1016510.4199,定期报告
2025-12-31,1016510.4199,定期报告
