change_date,total_shares_10k,reason
2023-03-29,41276.015,A股上市
2023-05-25,61088.5022,转增
2023-06-30,61088.5022,定期报告
2023-09-19,61407.8022,"增发新股上市,股权激励"
2023-10-30,61478.8022,"增发新股上市,股权激励"
2023-12-31,61478.8022,定期报告
2024-03-29,61478.8022,限售股份上市
2024-05-06,90959.6688,转增
2024-05-17,90959.6688,其他
2024-06-30,90959.6688,定期报告
2024-07-03,91535.3148,"增发新股上市,股份回购,股权激励"
2024-09-23,91494.8708,股份回购
2024-09-27,91494.8708,激励股份解禁
2024-10-11,91494.8708,限售股份上市
2024-10-22,91687.8708,"增发新股上市,股权激励"
2024-10-30,91687.8708,激励股份解禁
2024-12-31,91687.8708,定期报告
2025-04-14,91634.7988,股份回购
2025-06-11,92519.6188,"增发新股上市,股权激励,期权行权"
2025-06-30,92538.1288,"定期报告,期权行权"
2025-07-03,92538.1288,"期权行权,激励股份解禁"
2025-07-18,92521.0928,股份回购
2025-08-21,92566.3528,期权行权
2025-09-22,92590.3628,"期权行权,激励股份解禁"
2025-09-30,92603.1628,期权行权
2025-10-09,92604.0628,期权行权
2025-10-22,92604.0628,激励股份解禁
2025-10-30,92653.2128,"期权行权,激励股份解禁"
2025-11-07,92878.9128,"增发新股上市,股权激励,期权行权"
2025-11-26,92885.8628,期权行权
2025-12-08,92814.6808,股份回购
2025-12-31,92821.1808,"定期报告,期权行权"
2026-01-23,92789.7808,"股份回购,期权行权"
2026-03-03,92794.6308,期权行权
