change_date,total_shares_10k,reason
2022-07-25,57500.0,A股上市
2022-12-31,57500.0,定期报告
2023-01-30,57500.0,限售股份上市
2023-06-30,57500.0,定期报告
2023-07-25,57500.0,限售股份上市
2023-09-08,57500.0,限售股份上市
2023-09-18,57500.0,限售股份上市
2023-12-31,57500.0,定期报告
2024-02-29,57665.8841,"增发新股上市,股权激励"
2024-06-06,57671.7665,"增发新股上市,股权激励"
2024-06-30,57671.7665,定期报告
2024-07-25,57671.7665,限售股份上市
2024-10-21,57674.5195,"增发新股上市,股权激励"
2024-12-31,57674.5195,定期报告
2025-03-31,57832.7844,"增发新股上市,股权激励"
2025-06-30,57832.7844,定期报告
2025-07-25,57832.7844,限售股份上市
2025-09-29,57834.8491,"增发新股上市,股权激励"
2026-01-26,57834.8491,限售股份上市
