change_date,total_shares_10k,reason
2020-12-15,13334.0,A股上市
2020-12-31,13334.0,定期报告
2021-06-30,13334.0,定期报告
2021-12-15,13334.0,限售股份上市
2021-12-31,13334.0,定期报告
2022-06-30,13334.0,定期报告
2022-07-07,13494.0,"增发新股上市,股权激励"
2022-12-31,13494.0,定期报告
2023-01-06,13534.0,"增发新股上市,股权激励"
2023-06-30,13534.0,定期报告
2023-07-14,13534.0,激励股份解禁
2023-09-15,13531.9111,股份回购
2023-12-18,13531.9111,限售股份上市
2023-12-31,13531.9111,定期报告
2024-04-29,13531.9111,激励股份解禁
2024-06-11,13531.9111,其他
2024-06-30,13531.9111,定期报告
2024-07-19,13531.9111,其他
2024-07-26,13531.9111,激励股份解禁
2024-10-21,13531.9111,其他
2024-11-01,13527.67,股份回购
2024-12-31,13527.67,定期报告
2025-06-20,13455.4222,股份回购
2025-06-30,13455.4222,定期报告
