change_date,total_shares_10k,reason
1995-11-15,5040.15,A股上市
1995-12-18,6183.285,"送股,转增"
1995-12-31,6183.285,定期报告
1996-05-02,8656.599,"送股,转增"
1996-06-30,8656.599,定期报告
1996-12-31,8656.599,定期报告
1997-03-07,10511.5845,配股上市
1997-04-22,12613.9014,"送股,转增"
1997-06-30,12613.9014,定期报告
1997-12-31,12613.9014,定期报告
1998-06-30,12613.9014,定期报告
1998-07-02,22705.0225,"送股,转增"
1998-09-30,29339.7507,配股上市
1998-12-31,29339.7507,定期报告
1999-04-30,41075.6509,"送股,转增"
1999-06-30,41075.6509,定期报告
1999-12-31,41075.6509,定期报告
2000-06-30,41075.6509,定期报告
2000-09-21,47510.6267,配股上市
2000-12-08,47510.6267,转配股上市
2000-12-31,47510.6267,定期报告
2001-03-01,47510.6267,其他
2001-06-30,47510.6267,定期报告
2001-12-31,47510.6267,定期报告
2002-06-30,47510.6267,定期报告
2002-12-31,47510.6267,定期报告
2003-06-30,47510.6267,定期报告
2003-07-08,55776.0953,配股上市
2003-12-31,55776.0953,定期报告
2004-06-30,55776.0953,定期报告
2004-12-31,55776.0953,定期报告
2005-06-30,55776.0953,定期报告
2005-07-20,83664.143,"送股,转增"
2005-12-31,83664.143,定期报告
2006-06-30,83664.143,定期报告
2006-08-10,115899.4705,"转增,股权分置"
2006-12-31,115899.4705,定期报告
2007-06-30,115899.4705,定期报告
2007-08-10,115899.4705,股权分置受限股份上市
2007-11-15,126315.4705,增发新股上市
2007-12-31,126315.4705,定期报告
2008-06-30,126315.4705,定期报告
2008-08-11,126315.4705,股权分置受限股份上市
2008-11-17,126315.4705,限售股份上市
2008-12-31,126315.4705,定期报告
2009-05-26,189473.2058,送股
2009-06-30,189473.2058,定期报告
2009-08-10,189473.2058,股权分置受限股份上市
2009-12-31,189473.2058,定期报告
2010-06-30,189473.2058,定期报告
2010-12-31,189473.2058,定期报告
2011-06-30,189473.2058,定期报告
2011-12-31,189473.2058,定期报告
2012-06-30,189473.2058,定期报告
2012-12-31,189473.2058,定期报告
2013-06-30,189473.2058,定期报告
2013-12-31,189473.2058,定期报告
2014-06-30,189473.2058,定期报告
2014-12-31,189473.2058,定期报告
2015-04-29,259994.5737,增发新股上市
2015-06-30,259994.5737,定期报告
2015-12-31,259994.5737,定期报告
2016-06-30,259994.5737,定期报告
2016-12-31,259994.5737,定期报告
2017-06-22,324891.3588,增发新股上市
2017-06-30,324891.3588,定期报告
2017-12-31,324891.3588,定期报告
2018-05-02,324891.3588,限售股份上市
2018-06-22,324891.3588,限售股份上市
2018-06-30,324891.3588,定期报告
2018-12-31,324891.3588,定期报告
2019-06-30,324891.3588,定期报告
2019-12-31,324891.3588,定期报告
2020-06-22,324891.3588,限售股份上市
2020-06-30,324891.3588,定期报告
2020-12-31,324891.3588,定期报告
2021-06-30,324891.3588,定期报告
2021-12-31,324891.3588,定期报告
2022-06-30,324891.3588,定期报告
2022-12-31,324891.3588,定期报告
2023-06-30,324891.3588,定期报告
2023-12-31,324891.3588,定期报告
2024-06-30,324891.3588,定期报告
2024-10-11,324891.3588,其他
2024-10-12,324891.3588,其他
2024-12-31,324891.3588,定期报告
2025-04-29,323215.0988,股份回购
2025-06-30,323215.0988,定期报告
