change_date,total_shares_10k,reason
1993-12-08,10100.0,A股上市
1993-12-31,10100.0,定期报告
1994-03-31,10100.0,职工股上市
1994-04-27,11055.0,"送股,转增"
1994-06-30,11055.0,定期报告
1994-12-31,11055.0,定期报告
1995-03-08,12052.05,配股上市
1995-05-12,14449.68,"送股,转增"
1995-06-30,14462.46,定期报告
1995-12-31,14462.46,定期报告
1996-06-30,14462.46,定期报告
1996-12-31,14462.46,定期报告
1997-06-18,18801.198,配股上市
1997-06-30,18801.198,定期报告
1997-07-15,23501.4975,"送股,转增"
1997-12-31,23501.4975,定期报告
1998-03-20,35001.4975,B股上市
1998-06-30,35001.4975,定期报告
1998-12-31,35001.4975,定期报告
1999-06-30,35001.4975,定期报告
1999-12-31,35001.4975,定期报告
2000-04-18,35001.4975,转配股上市
2000-06-30,35001.4975,定期报告
2000-12-31,35001.4975,定期报告
2001-06-30,35001.4975,定期报告
2001-12-31,35001.4975,定期报告
2002-06-30,35001.4975,定期报告
2002-12-31,35001.4975,定期报告
2003-06-30,35001.4975,定期报告
2003-12-31,35001.4975,定期报告
2004-06-30,35001.4975,定期报告
2004-12-31,35001.4975,定期报告
2005-06-30,35001.4975,定期报告
2005-12-31,35001.4975,定期报告
2006-01-09,35001.4975,股权分置
2006-06-30,35001.4975,定期报告
2006-12-31,35001.4975,定期报告
2007-01-09,35001.4975,股权分置受限股份上市
2007-06-30,35001.4975,定期报告
2007-12-31,35001.4975,定期报告
2008-06-30,35001.4975,定期报告
2008-12-31,35001.4975,定期报告
2009-06-30,35001.4975,定期报告
2009-12-31,35001.4975,定期报告
2010-06-30,35001.4975,定期报告
2010-12-31,35001.4975,定期报告
2011-01-21,35001.4975,股权分置受限股份上市
2011-06-30,35001.4975,定期报告
2011-12-31,35001.4975,定期报告
2012-06-30,35001.4975,定期报告
2012-12-31,35001.4975,定期报告
2013-06-30,35001.4975,定期报告
2013-12-31,35001.4975,定期报告
2014-06-30,35001.4975,定期报告
2014-12-31,35001.4975,定期报告
2015-03-26,36016.4975,"增发新股上市,股权激励"
2015-06-30,36016.4975,定期报告
2015-12-31,36016.4975,定期报告
2016-04-22,36016.4975,激励股份解禁
2016-05-03,54024.7462,转增
2016-06-20,59889.2558,增发新股上市
2016-06-30,59889.2558,定期报告
2016-07-22,59889.2558,股权分置受限股份上市
2016-12-06,61177.6558,"增发新股上市,股权激励"
2016-12-31,61177.6558,定期报告
2017-05-23,61177.6558,激励股份解禁
2017-06-12,85648.7181,转增
2017-06-20,85648.7181,限售股份上市
2017-06-30,85648.7181,定期报告
2017-12-19,85648.7181,激励股份解禁
2017-12-31,85648.7181,定期报告
2018-02-12,85590.8981,股份回购
2018-05-15,85590.8981,激励股份解禁
2018-05-30,85543.4087,股份回购
2018-06-30,85543.4087,定期报告
2018-12-31,85543.4087,定期报告
2019-02-25,84321.2507,股份回购
2019-06-30,84321.2507,定期报告
2019-12-31,84321.2507,定期报告
2020-06-30,84321.2507,定期报告
2020-12-31,84321.2507,定期报告
2021-06-30,84321.2507,定期报告
2021-12-31,84321.2507,定期报告
2022-06-30,84321.2507,定期报告
2022-12-31,84321.2507,定期报告
2023-06-30,84321.2507,定期报告
2023-12-31,84321.2507,定期报告
2024-06-30,84321.2507,定期报告
2024-12-31,84321.2507,定期报告
2025-06-30,84321.2507,定期报告
