change_date,total_shares_10k,reason
1995-12-31,6405.0,定期报告
1996-12-31,6405.0,定期报告
1997-06-30,9905.0,定期报告
1997-07-08,9905.0,A股上市
1997-12-31,9905.0,定期报告
1998-01-13,9905.0,职工股上市
1998-06-30,9905.0,定期报告
1998-12-31,9905.0,定期报告
1999-04-01,18819.5,"送股,转增"
1999-06-30,18819.5,定期报告
1999-12-31,18819.5,定期报告
2000-02-28,20051.0,配股上市
2000-06-30,20051.0,定期报告
2000-12-31,20051.0,定期报告
2001-06-30,20051.0,定期报告
2001-12-31,20051.0,定期报告
2002-06-30,20051.0,定期报告
2002-12-31,20051.0,定期报告
2003-06-30,20051.0,定期报告
2003-12-31,20051.0,定期报告
2004-06-30,20051.0,定期报告
2004-12-31,20051.0,定期报告
2005-06-30,20051.0,定期报告
2005-12-31,20051.0,定期报告
2006-02-10,25063.75,股权分置
2006-06-30,25063.75,定期报告
2006-12-31,25063.75,定期报告
2007-02-16,25063.75,股权分置受限股份上市
2007-06-30,25063.75,定期报告
2007-09-04,25063.75,股权分置受限股份上市
2007-12-31,25063.75,定期报告
2008-04-17,27570.125,转增
2008-06-30,27570.125,定期报告
2008-12-31,27570.125,定期报告
2009-06-30,27570.125,定期报告
2009-07-06,27570.125,股权分置受限股份上市
2009-12-31,27570.125,定期报告
2010-06-30,27570.125,定期报告
2010-09-16,27570.125,股权分置受限股份上市
2010-12-31,27570.125,定期报告
2011-05-13,31731.6585,增发新股上市
2011-06-30,31731.6585,定期报告
2011-12-31,31731.6585,定期报告
2012-04-16,47597.4877,转增
2012-05-22,47597.4877,限售股份上市
2012-06-30,47597.4877,定期报告
2012-12-31,47597.4877,定期报告
2013-06-30,47597.4877,定期报告
2013-12-31,47597.4877,定期报告
2014-06-06,47597.4877,限售股份上市
2014-06-30,47597.4877,定期报告
2014-12-31,47597.4877,定期报告
2015-06-30,47597.4877,定期报告
2015-12-31,47597.4877,定期报告
2016-04-08,52081.924,增发新股上市
2016-06-30,52081.924,定期报告
2016-12-31,52081.924,定期报告
2017-06-30,52081.924,定期报告
2017-12-31,52081.924,定期报告
2018-06-30,52081.924,定期报告
2018-12-31,52081.924,定期报告
2019-04-08,52081.924,限售股份上市
2019-06-30,52081.924,定期报告
2019-12-31,52081.924,定期报告
2020-06-30,52081.924,定期报告
2020-12-31,52081.924,定期报告
2021-06-30,52081.924,定期报告
2021-12-31,52081.924,定期报告
2022-06-30,52081.924,定期报告
2022-09-26,52117.124,"增发新股上市,股权激励"
2022-12-31,52117.124,定期报告
2023-06-30,52117.124,定期报告
2023-08-28,52117.124,其他
2023-09-08,52122.374,"增发新股上市,股权激励"
2023-10-09,52122.374,其他
2023-11-02,52117.414,股份回购
2023-12-31,52117.414,定期报告
2024-06-30,52117.414,定期报告
2024-12-31,52117.414,定期报告
2025-06-30,52117.414,定期报告
2025-11-05,52081.924,股份回购
