change_date,total_shares_10k,reason
2015-06-10,1556543.0,A股上市
2015-06-30,1556543.0,定期报告
2015-12-31,1556543.0,定期报告
2016-06-13,1556543.0,限售股份上市
2016-06-30,1556543.0,定期报告
2016-12-31,1556543.0,定期报告
2017-06-30,1556543.0,定期报告
2017-12-31,1556543.0,定期报告
2018-06-12,1556543.0,限售股份上市
2018-06-30,1556543.0,定期报告
2018-12-31,1556543.0,定期报告
2019-06-30,1556543.0,定期报告
2019-12-31,1556544.6753,"定期报告,可转债转股"
2020-03-31,1556545.0457,可转债转股
2020-06-30,1556545.1584,"可转债转股,定期报告"
2020-07-11,1556546.0775,可转债转股
2020-09-30,1556546.2907,可转债转股
2020-12-30,1745601.5589,"增发新股上市,可转债转股"
2020-12-31,1745601.5589,定期报告
2021-03-31,1745601.78,可转债转股
2021-06-30,1745601.9161,"可转债转股,定期报告"
2021-07-08,1745601.9161,限售股份上市
2021-09-30,1751677.2893,"可转债转股,期权行权"
2021-12-31,1752271.0852,"定期报告,期权行权,可转债转股"
2022-02-10,1797651.009,"期权行权,可转债转股"
2022-03-08,1884782.1041,"可转债转股,期权行权"
2022-03-10,1884789.5609,"可转债转股,期权行权"
2022-03-31,1884893.0216,"可转债转股,期权行权"
2022-06-30,1885040.1757,"可转债转股,定期报告"
2022-07-01,1885040.1757,"期权行权,可转债转股,限售股份上市"
2022-12-31,1886070.415,"定期报告,期权行权"
2023-03-31,1886987.759,期权行权
2023-06-27,1888328.4867,期权行权
2023-06-30,1888328.4867,定期报告
2023-12-31,1888328.4867,定期报告
2024-06-30,1888328.4867,定期报告
2024-12-31,1888328.4867,定期报告
2025-01-10,2056800.2074,增发新股上市
2025-06-30,2056800.2074,定期报告
