change_date,total_shares_10k,reason
2011-09-09,12000.0,A股上市
2011-12-09,12000.0,配售股份上市
2011-12-31,12000.0,定期报告
2012-03-29,24000.0,转增
2012-06-30,24000.0,定期报告
2012-09-10,24000.0,限售股份上市
2012-12-31,24000.0,定期报告
2013-06-30,24000.0,定期报告
2013-12-31,24000.0,定期报告
2014-05-23,36000.0,转增
2014-06-30,36000.0,定期报告
2014-09-09,36000.0,限售股份上市
2014-12-31,36000.0,定期报告
2015-04-02,36965.0,"增发新股上市,股权激励"
2015-05-28,55447.5,转增
2015-06-30,55447.5,定期报告
2015-07-16,55477.5,"增发新股上市,股权激励"
2015-12-31,55477.5,定期报告
2016-04-12,55447.5,股份回购
2016-04-15,55495.5,"增发新股上市,股权激励"
2016-05-04,55495.5,激励股份解禁
2016-06-30,55495.5,定期报告
2016-08-01,55495.5,激励股份解禁
2016-12-06,55493.7,股份回购
2016-12-31,55493.7,定期报告
2017-05-08,55493.7,激励股份解禁
2017-05-18,55431.6,股份回购
2017-06-30,55431.6,定期报告
2017-08-31,55427.5,股份回购
2017-09-06,56074.4,"增发新股上市,股权激励"
2017-09-19,56074.4,激励股份解禁
2017-12-31,56074.4,定期报告
2018-05-17,56074.4,激励股份解禁
2018-05-22,56070.4,股份回购
2018-06-30,56070.4,定期报告
2018-07-18,56160.2,"增发新股上市,股权激励"
2018-11-09,56160.2,激励股份解禁
2018-12-31,56160.2,定期报告
2019-01-29,56148.7,股份回购
2019-06-19,56145.75,股份回购
2019-06-30,56145.75,定期报告
2019-10-23,56133.75,股份回购
2019-11-07,56133.75,激励股份解禁
2019-12-31,56125.25,"定期报告,股份回购"
2020-06-30,56125.25,定期报告
2020-09-02,59792.7401,可转债转股
2020-09-04,59792.7401,激励股份解禁
2020-09-23,56119.35,股份回购
2020-09-30,61587.1911,可转债转股
2020-12-04,61867.3269,可转债转股
2020-12-31,61867.58,定期报告
2021-02-19,61866.799,股份回购
2021-03-31,62286.1579,可转债转股
2021-04-23,62525.2942,可转债转股
2021-06-30,63058.879,"可转债转股,定期报告"
2021-09-30,63059.4078,可转债转股
2021-10-20,63059.4174,可转债转股
2021-10-26,63068.0599,可转债转股
2021-12-31,63069.3012,"定期报告,可转债转股"
2022-03-31,63069.5127,可转债转股
2022-05-25,63069.628,可转债转股
2022-06-16,63069.6577,可转债转股
2022-06-30,63069.6577,"定期报告,可转债转股"
2022-09-08,62344.7126,"股份回购,可转债转股"
2022-09-30,62344.7424,可转债转股
2022-12-30,62346.8814,可转债转股
2022-12-31,62346.8814,定期报告
2023-03-31,62346.9112,可转债转股
2023-05-22,62346.931,可转债转股
2023-06-30,62346.9515,"可转债转股,定期报告"
2023-09-28,62347.0642,可转债转股
2023-12-29,62347.0642,可转债转股
2023-12-31,62347.0642,定期报告
2024-03-29,62347.515,可转债转股
2024-06-28,62347.515,可转债转股
2024-06-30,62347.515,定期报告
2024-09-30,62347.5995,可转债转股
2024-12-31,62347.6647,"可转债转股,定期报告"
2025-03-31,62347.6752,可转债转股
2025-05-22,62347.6857,可转债转股
2025-06-30,62347.6963,"可转债转股,定期报告"
2025-09-30,62347.8134,可转债转股
2025-12-31,62348.2624,可转债转股
2026-02-25,62373.9204,可转债转股
