change_date,total_shares_10k,reason
2009-10-21,41000.0,A股上市
2009-12-31,41000.0,定期报告
2010-01-21,41000.0,配售股份上市
2010-06-30,41000.0,定期报告
2010-10-21,41000.0,限售股份上市
2010-12-31,41000.0,定期报告
2011-02-24,82000.0,转增
2011-06-03,91090.0,增发新股上市
2011-06-30,91090.0,定期报告
2011-12-31,91090.0,定期报告
2012-06-04,91090.0,限售股份上市
2012-06-30,91090.0,定期报告
2012-10-22,91090.0,限售股份上市
2012-12-31,91090.0,定期报告
2013-06-30,91090.0,定期报告
2013-12-31,91090.0,定期报告
2014-06-30,91090.0,定期报告
2014-12-31,91090.0,定期报告
2015-05-18,111090.0,增发新股上市
2015-06-30,111090.0,定期报告
2015-12-31,111090.0,定期报告
2016-06-30,111090.0,定期报告
2016-12-31,111090.0,定期报告
2017-06-30,111090.0,定期报告
2017-11-06,123948.0517,增发新股上市
2017-12-31,123948.0517,定期报告
2018-05-25,123948.0517,限售股份上市
2018-06-30,123948.0517,定期报告
2018-12-31,123948.0517,定期报告
2019-06-30,123948.0517,定期报告
2019-12-31,123948.0517,定期报告
2020-02-21,124429.9512,"股权激励,增发新股上市"
2020-06-30,124429.9512,定期报告
2020-10-13,124412.5231,股份回购
2020-11-06,124412.5231,限售股份上市
2020-12-31,124440.575,定期报告
2021-01-08,124450.1917,"增发新股上市,股权激励"
2021-02-26,124440.575,股份回购
2021-03-17,124440.575,激励股份解禁
2021-05-20,124440.575,限售股份上市
2021-06-30,124440.575,定期报告
2021-12-31,124397.3396,"股份回购,定期报告"
2022-01-19,124397.3396,股份回购
2022-03-21,124397.3396,激励股份解禁
2022-06-23,124397.3396,其他
2022-06-30,124397.3396,定期报告
2022-08-30,124375.3169,股份回购
2022-12-31,124375.3169,定期报告
2023-01-18,124374.7169,股份回购
2023-01-19,124363.9674,股份回购
2023-03-20,124363.9674,激励股份解禁
2023-06-26,124363.9674,其他
2023-06-30,124363.9674,定期报告
2023-11-23,124340.0295,股份回购
2023-12-31,124340.0295,定期报告
2024-04-12,124340.0295,激励股份解禁
2024-06-30,124340.0295,定期报告
2024-12-31,124340.0295,定期报告
2025-06-30,124340.0295,定期报告
2025-09-23,124318.0295,股份回购
2025-10-24,124311.1721,股份回购
2026-01-23,124311.1721,"股份回购,股权激励"
