change_date,total_shares_10k,reason
2012-06-08,5600.0,A股上市
2012-06-30,5600.0,定期报告
2012-12-31,5600.0,定期报告
2013-06-13,5600.0,限售股份上市
2013-06-21,11200.0,转增
2013-06-30,11200.0,定期报告
2013-12-31,11200.0,定期报告
2014-05-13,22400.0,转增
2014-06-30,22400.0,定期报告
2014-08-14,22902.2,"增发新股上市,股权激励"
2014-11-24,23621.9942,增发新股上市
2014-12-31,23621.9942,定期报告
2015-06-09,23621.9942,限售股份上市
2015-06-15,23677.7942,"增发新股上市,股权激励"
2015-06-26,47299.7869,转增
2015-06-30,47299.7869,定期报告
2015-07-29,47299.7869,限售股份上市
2015-08-21,47254.5719,"激励股份解禁,股份回购"
2015-11-26,50048.1802,增发新股上市
2015-12-31,50048.1802,定期报告
2016-01-13,49998.3108,股份回购
2016-04-05,99996.6216,转增
2016-06-17,99996.6216,激励股份解禁
2016-06-30,99996.6216,定期报告
2016-09-01,99996.6216,激励股份解禁
2016-11-29,99996.6216,限售股份上市
2016-12-05,115022.1154,增发新股上市
2016-12-31,115022.1154,定期报告
2017-02-14,114933.6195,股份回购
2017-06-15,114933.6195,激励股份解禁
2017-06-26,117219.6195,"增发新股上市,股权激励"
2017-06-30,117219.6195,定期报告
2017-09-08,117219.6195,激励股份解禁
2017-11-28,117219.6195,限售股份上市
2017-12-07,117219.6195,限售股份上市
2017-12-31,117219.6195,定期报告
2018-04-11,116564.7898,股份回购
2018-05-16,115370.8048,股份回购
2018-05-25,174866.2113,转增
2018-06-30,174866.2113,定期报告
2018-11-26,174866.2113,限售股份上市
2018-12-31,174866.2113,定期报告
2019-01-15,173626.1988,股份回购
2019-04-12,171080.2595,股份回购
2019-06-30,171080.2595,定期报告
2019-11-08,174713.4595,"股权激励,增发新股上市"
2019-12-06,174713.4595,限售股份上市
2019-12-24,174713.4595,其他
2019-12-31,174713.4595,定期报告
2020-01-06,174913.4595,"股权激励,增发新股上市"
2020-03-13,175313.4595,"股权激励,增发新股上市"
2020-04-03,175301.4595,股份回购
2020-06-30,175301.4595,定期报告
2020-11-18,175301.4595,激励股份解禁
2020-12-31,175270.0295,定期报告
2021-01-04,175270.0295,股份回购
2021-01-19,175270.0295,激励股份解禁
2021-03-25,175270.0295,激励股份解禁
2021-05-18,172759.0595,股份回购
2021-06-30,172759.0595,定期报告
2021-12-31,172759.0595,定期报告
2022-06-30,172759.0595,定期报告
2022-12-31,172759.0595,定期报告
2023-06-30,172759.0595,定期报告
2023-12-31,172759.0595,定期报告
2024-06-30,172759.0595,定期报告
2024-12-31,172759.0595,定期报告
2025-06-30,172759.0595,定期报告
