change_date,total_shares_10k,reason
2018-12-31,11600.0,定期报告
2019-01-16,15466.7,A股上市
2019-06-30,15466.7,定期报告
2019-12-31,15466.7,定期报告
2020-01-16,15466.7,限售股份上市
2020-06-30,15466.7,定期报告
2020-12-31,15466.7,定期报告
2021-04-15,18006.06,增发新股上市
2021-05-25,25208.484,转增
2021-06-30,25208.484,定期报告
2021-12-31,25208.484,定期报告
2022-01-17,25208.484,限售股份上市
2022-06-30,25208.484,定期报告
2022-09-30,25241.223,期权行权
2022-10-17,25241.223,限售股份上市
2022-12-31,25244.1726,"定期报告,期权行权"
2023-03-31,25262.1666,期权行权
2023-05-25,25263.8866,期权行权
2023-06-30,25263.8866,"定期报告,期权行权"
2023-09-30,25302.8866,期权行权
2023-12-31,25302.8866,定期报告
2024-06-30,25302.8866,定期报告
2024-12-31,25302.8866,定期报告
2025-06-30,25302.8866,定期报告
