change_date,total_shares_10k,reason
2014-10-13,10400.0,A股上市
2014-12-31,10400.0,定期报告
2015-06-30,10400.0,定期报告
2015-10-14,10400.0,限售股份上市
2015-12-31,10400.0,定期报告
2016-05-11,20800.0,转增
2016-06-30,20800.0,定期报告
2016-12-31,20800.0,定期报告
2017-06-15,21151.76,"增发新股上市,股权激励"
2017-06-30,21151.76,定期报告
2017-10-16,21151.76,限售股份上市
2017-12-31,21151.76,定期报告
2018-03-15,21203.66,"增发新股上市,股权激励"
2018-04-26,31381.4168,转增
2018-06-19,31381.4168,激励股份解禁
2018-06-30,31381.4168,定期报告
2018-12-04,31379.7533,股份回购
2018-12-31,31379.7533,定期报告
2019-05-17,46442.0349,转增
2019-06-30,46442.0349,定期报告
2019-07-03,46442.0349,激励股份解禁
2019-09-27,46437.264,股份回购
2019-12-31,46437.264,定期报告
2020-03-25,46437.264,其他
2020-03-30,46437.264,其他
2020-06-02,55724.7168,转增
2020-06-30,55724.7168,定期报告
2020-07-20,55724.7168,激励股份解禁
2020-10-29,55718.4127,股份回购
2020-12-31,55718.4127,定期报告
2021-03-15,55718.4127,其他
2021-06-10,66862.0952,转增
2021-06-30,66862.0952,定期报告
2021-12-31,66862.0952,定期报告
2022-01-20,68378.0952,"增发新股上市,股权激励"
2022-06-30,68378.0952,定期报告
2022-12-19,68378.0952,其他
2022-12-31,68378.0952,定期报告
2023-06-30,68378.0952,定期报告
2023-12-31,68378.0952,定期报告
2024-03-29,68378.2527,可转债转股
2024-06-30,68379.0647,"可转债转股,定期报告"
2024-07-01,68379.0647,可转债转股
2024-07-15,68379.0647,激励股份解禁
2024-09-30,68379.24,可转债转股
2024-12-31,68379.3332,"可转债转股,定期报告"
2025-01-10,68379.3332,其他
2025-02-06,68379.3332,激励股份解禁
2025-03-31,68379.3332,可转债转股
2025-06-10,68379.3565,可转债转股
2025-06-30,68379.3565,定期报告
2025-09-30,68379.6403,可转债转股
2025-12-31,68379.6403,可转债转股
