change_date,total_shares_10k,reason
1999-12-31,30000.0,其他
2000-12-31,30000.0,其他
2001-06-30,41000.0,定期报告
2001-07-06,41000.0,A股上市
2001-12-31,41000.0,定期报告
2002-06-30,41000.0,定期报告
2002-12-31,41000.0,定期报告
2003-06-30,41000.0,定期报告
2003-12-31,41000.0,定期报告
2004-06-30,41000.0,定期报告
2004-12-31,41000.0,定期报告
2005-06-30,41000.0,定期报告
2005-12-31,41000.0,定期报告
2006-06-30,41000.0,定期报告
2006-08-09,41000.0,股权分置
2006-12-31,41000.0,定期报告
2007-06-30,41000.0,定期报告
2007-08-09,41000.0,股权分置受限股份上市
2007-12-31,41000.0,定期报告
2008-06-30,41000.0,定期报告
2008-08-11,41000.0,股权分置受限股份上市
2008-12-31,41000.0,定期报告
2009-06-30,48462.5174,定期报告
2009-07-03,48462.5174,增发新股上市
2009-12-31,48462.5174,定期报告
2010-06-30,48462.5174,定期报告
2010-11-02,48462.5174,股权分置受限股份上市
2010-12-31,48462.5174,定期报告
2011-05-30,82169.8975,增发新股上市
2011-06-30,82169.8975,定期报告
2011-12-31,82169.8975,定期报告
2012-04-19,131471.836,转增
2012-06-30,131471.836,定期报告
2012-10-19,135320.226,增发新股上市
2012-12-31,135320.226,定期报告
2013-06-30,135320.226,定期报告
2013-08-13,175916.2938,转增
2013-10-24,175916.2938,限售股份上市
2013-12-31,175916.2938,定期报告
2014-06-05,175916.2938,限售股份上市
2014-06-30,175916.2938,定期报告
2014-12-31,175916.2938,定期报告
2015-06-30,175916.2938,定期报告
2015-12-31,175916.2938,定期报告
2016-06-30,175916.2938,定期报告
2016-12-31,175916.2938,定期报告
2017-06-30,175916.2938,定期报告
2017-12-31,175916.2938,定期报告
2018-06-30,175916.5318,"可转债转股,定期报告"
2018-09-30,175917.8434,可转债转股
2018-12-31,175918.2006,"可转债转股,定期报告"
2019-03-31,175942.757,可转债转股
2019-06-30,175951.9457,"可转债转股,定期报告"
2019-09-30,175952.1708,可转债转股
2019-12-31,175952.2904,"定期报告,可转债转股"
2020-01-21,175952.3045,"其他,可转债转股"
2020-03-31,175952.5721,可转债转股
2020-06-30,175952.6144,"可转债转股,定期报告"
2020-08-11,177466.9134,可转债转股
2020-09-07,192821.4265,可转债转股
2020-12-31,192821.4265,定期报告
2021-06-30,192821.4265,定期报告
2021-12-31,192821.4265,定期报告
2022-06-30,192821.4265,定期报告
2022-12-31,192821.4265,定期报告
2023-01-04,191779.8835,股份回购
2023-04-19,448503.959,增发新股上市
2023-06-30,448503.959,定期报告
2023-07-17,483889.663,增发新股上市
2023-12-31,483889.663,定期报告
2024-01-18,483889.663,限售股份上市
2024-06-30,483889.663,定期报告
2024-12-31,483889.663,定期报告
2025-01-20,483889.663,限售股份上市
2025-06-30,483889.663,定期报告
2025-12-31,483889.663,定期报告
