change_date,total_shares_10k,reason
1999-12-31,12500.0,定期报告
2000-06-15,17700.0,A股上市
2000-06-30,17700.0,定期报告
2000-12-15,17700.0,配售股份上市
2000-12-31,17700.0,定期报告
2001-06-30,17700.0,定期报告
2001-12-31,17700.0,定期报告
2002-06-30,17700.0,定期报告
2002-12-31,17700.0,定期报告
2003-04-14,24780.0,"送股,转增"
2003-06-30,26340.0,定期报告
2003-07-09,26340.0,增发新股上市
2003-12-31,26340.0,定期报告
2004-06-30,26340.0,定期报告
2004-12-31,26340.0,定期报告
2005-06-30,26340.0,定期报告
2005-12-31,26340.0,定期报告
2006-04-28,26340.0,股权分置
2006-06-30,26340.0,定期报告
2006-12-31,26339.98,定期报告
2007-04-30,26340.0,股权分置受限股份上市
2007-06-30,26340.0,定期报告
2007-12-31,26340.0,定期报告
2008-04-28,26340.0,股权分置受限股份上市
2008-06-30,26340.0,定期报告
2008-12-31,26340.0,定期报告
2009-04-28,26340.0,股权分置受限股份上市
2009-06-30,26340.0,定期报告
2009-12-31,26340.0,定期报告
2010-06-30,26340.0,定期报告
2010-12-31,26340.0,定期报告
2011-06-30,26340.0,定期报告
2011-12-31,26340.0,定期报告
2012-06-30,26340.0,定期报告
2012-12-31,26340.0,定期报告
2013-04-03,35130.0,增发新股上市
2013-06-30,35130.0,定期报告
2013-12-31,35130.0,定期报告
2014-04-03,35130.0,限售股份上市
2014-06-30,35130.0,定期报告
2014-12-31,35130.0,定期报告
2015-06-30,35130.0,定期报告
2015-12-31,35130.0,定期报告
2016-06-30,35130.0,定期报告
2016-12-31,35130.0,定期报告
2017-06-30,35130.0,定期报告
2017-12-31,35130.0,定期报告
2018-06-30,35130.0,定期报告
2018-12-31,35130.0,定期报告
2019-06-30,35130.0,定期报告
2019-12-31,35130.0,定期报告
2020-06-30,35130.0,定期报告
2020-12-31,35130.0,定期报告
2021-06-30,35130.0,定期报告
2021-12-31,35130.0,定期报告
2022-06-30,35130.0,定期报告
2022-12-31,35130.0,定期报告
2023-06-30,35130.0,定期报告
2023-12-31,35130.0,定期报告
2024-06-30,35130.0,定期报告
2024-12-31,35130.0,定期报告
2025-06-30,35130.0,定期报告
2025-12-31,35130.0,定期报告
