change_date,total_shares_10k,reason
2014-12-31,7300.0,定期报告
2015-03-19,9734.0,A股上市
2015-06-09,19468.0,转增
2015-06-30,19468.0,定期报告
2015-12-31,19468.0,定期报告
2016-03-21,19468.0,限售股份上市
2016-06-30,19468.0,定期报告
2016-12-23,19468.0,限售股份上市
2016-12-31,19468.0,定期报告
2017-06-30,19468.0,定期报告
2017-12-31,19468.0,定期报告
2018-01-12,24591.2337,配股上市
2018-03-23,24591.2337,限售股份上市
2018-06-30,24591.2337,定期报告
2018-12-31,24591.2337,定期报告
2019-06-30,24591.2337,定期报告
2019-12-31,24591.2337,定期报告
2020-06-30,24591.2337,定期报告
2020-12-31,24591.2337,定期报告
2021-06-30,24591.2337,定期报告
2021-12-31,24591.2337,定期报告
2022-06-30,24591.2337,定期报告
2022-12-31,24591.2337,定期报告
2023-06-30,24591.2337,定期报告
2023-12-31,24591.2337,定期报告
2024-06-30,24591.2337,定期报告
2024-12-31,24591.2337,定期报告
2025-06-30,24591.2337,定期报告
2025-12-31,24591.2337,定期报告
