change_date,total_shares_10k,reason
2022-02-28,7344.0,A股上市
2022-06-30,7344.0,定期报告
2022-07-14,10281.6,转增
2022-12-31,10281.6,定期报告
2023-02-28,10281.6,限售股份上市
2023-06-30,10281.6,定期报告
2023-07-20,10341.6,"增发新股上市,股权激励"
2023-11-14,10341.6,限售股份上市
2023-12-21,10341.6,限售股份上市
2023-12-31,10341.6,定期报告
2024-01-12,10341.6,其他
2024-06-30,10341.6,定期报告
2024-11-01,10316.976,股份回购
2024-12-31,10316.976,定期报告
2025-06-30,10316.976,定期报告
2025-08-01,10316.976,其他
2025-08-28,10316.976,限售股份上市
2025-09-23,10316.976,激励股份解禁
2026-01-10,10358.0242,"股份回购,期权行权"
