change_date,total_shares_10k,reason
2017-03-17,7467.0,A股上市
2017-06-30,7467.0,定期报告
2017-09-29,14934.0,转增
2017-12-31,14934.0,定期报告
2018-05-28,29868.0,转增
2018-06-30,29868.0,定期报告
2018-11-30,29954.6,"增发新股上市,股权激励"
2018-12-31,29954.6,定期报告
2019-06-27,29953.6,股份回购
2019-06-30,29953.6,定期报告
2019-07-09,59907.2,转增
2019-11-06,59946.6,"股权激励,增发新股上市"
2019-12-31,59946.6,定期报告
2020-01-16,59946.6,其他
2020-03-17,59946.6,限售股份上市
2020-04-02,59939.2,股份回购
2020-05-12,59939.2,其他
2020-05-22,59939.2,激励股份解禁
2020-06-01,89908.8,转增
2020-06-30,89908.8,定期报告
2020-07-08,90275.85,"股权激励,增发新股上市"
2020-07-30,90248.754,股份回购
2020-12-31,90248.754,定期报告
2021-03-09,90228.354,股份回购
2021-05-17,90298.554,"增发新股上市,股权激励"
2021-06-30,90298.554,定期报告
2021-07-09,90298.554,激励股份解禁
2021-10-14,90231.141,股份回购
2021-12-31,90231.141,定期报告
2022-06-30,90231.141,定期报告
2022-07-11,90231.141,激励股份解禁
2022-10-25,90162.3135,股份回购
2022-12-31,90162.3135,定期报告
2023-06-02,126227.2388,转增
2023-06-30,126227.2388,定期报告
2023-07-10,126437.0484,"股权激励,激励股份解禁,增发新股上市"
2023-09-07,126381.5202,股份回购
2023-12-31,126381.5202,定期报告
2024-06-30,126381.5202,定期报告
2024-12-31,126381.5202,定期报告
2025-06-24,126646.781,"增发新股上市,股权激励"
2025-06-30,126651.2495,"定期报告,期权行权"
2025-09-22,126673.0887,期权行权
