change_date,total_shares_10k,reason
2009-12-31,7500.0,定期报告
2010-02-11,10000.0,A股上市
2010-05-11,10000.0,配售股份上市
2010-06-30,10000.0,定期报告
2010-12-31,10000.0,定期报告
2011-02-11,10000.0,限售股份上市
2011-05-23,20000.0,转增
2011-06-30,20000.0,定期报告
2011-12-31,20000.0,定期报告
2012-06-30,20000.0,定期报告
2012-12-31,20000.0,定期报告
2013-03-18,20000.0,限售股份上市
2013-06-30,20000.0,定期报告
2013-12-31,20000.0,定期报告
2014-06-30,20000.0,定期报告
2014-12-31,20000.0,定期报告
2015-06-11,23116.024,增发新股上市
2015-06-30,23116.024,定期报告
2015-12-31,23116.024,定期报告
2016-05-24,57790.06,转增
2016-06-21,57790.06,限售股份上市
2016-06-30,57790.06,定期报告
2016-12-08,62318.011,增发新股上市
2016-12-31,62318.011,定期报告
2017-06-30,62318.011,定期报告
2017-09-27,62318.011,限售股份上市
2017-12-19,62318.011,限售股份上市
2017-12-31,62318.011,定期报告
2018-04-19,70215.8212,增发新股上市
2018-06-12,70215.8212,限售股份上市
2018-06-30,70215.8212,定期报告
2018-12-17,70215.8212,限售股份上市
2018-12-31,70215.8212,定期报告
2019-04-23,70215.8212,限售股份上市
2019-06-30,70215.8212,定期报告
2019-12-11,70215.8212,限售股份上市
2019-12-31,70215.8212,定期报告
2020-06-30,70215.8212,定期报告
2020-12-31,70215.8212,定期报告
2021-06-30,70215.8212,定期报告
2021-12-31,70215.8212,定期报告
2022-06-30,70215.8212,定期报告
2022-12-31,69687.4323,"定期报告,股份回购"
2023-06-30,69687.4323,定期报告
2023-12-31,69687.4323,定期报告
2024-06-30,69687.4323,定期报告
2024-12-31,69687.4323,定期报告
2025-06-30,69687.4323,定期报告
