change_date,total_shares_10k,reason
2010-06-30,9100.0,定期报告
2010-07-08,9100.0,A股上市
2010-10-08,9100.0,配售股份上市
2010-12-31,9100.0,定期报告
2011-06-30,9100.0,定期报告
2011-07-08,9100.0,限售股份上市
2011-12-31,9100.0,定期报告
2012-06-30,9100.0,定期报告
2012-12-31,9100.0,定期报告
2013-06-30,9100.0,定期报告
2013-07-08,9100.0,限售股份上市
2013-12-31,9100.0,定期报告
2014-06-30,9100.0,定期报告
2014-12-31,9100.0,定期报告
2015-05-25,22750.0,转增
2015-06-30,22750.0,定期报告
2015-12-31,22750.0,定期报告
2016-06-30,22750.0,定期报告
2016-08-23,23784.25,"增发新股上市,股权激励"
2016-12-31,23784.25,定期报告
2017-01-12,23779.75,股份回购
2017-06-30,23779.75,定期报告
2017-10-19,23779.75,激励股份解禁
2017-12-21,23751.4202,股份回购
2017-12-31,23751.4202,定期报告
2018-06-25,23455.6601,股份回购
2018-06-30,23455.6601,定期报告
2018-11-20,23439.7647,股份回购
2018-12-31,23439.7647,定期报告
2019-05-23,23159.9,股份回购
2019-06-30,23159.9,定期报告
2019-12-31,23159.9,定期报告
2020-06-30,23159.9,定期报告
2020-12-31,23159.9,定期报告
2021-06-30,23159.9,定期报告
2021-12-31,23159.9,定期报告
2022-06-30,23159.9,定期报告
2022-12-31,23159.9,定期报告
2023-03-06,27392.3271,增发新股上市
2023-06-30,27392.3271,定期报告
2023-09-07,27392.3271,限售股份上市
2023-12-31,27392.3271,定期报告
2024-06-30,27392.3271,定期报告
2024-12-31,27392.3271,定期报告
2025-06-30,27392.3271,定期报告
2025-12-31,27392.3271,定期报告
