change_date,total_shares_10k,reason
2015-12-31,21000.0,定期报告
2016-02-18,28000.0,A股上市
2016-06-30,28000.0,定期报告
2016-12-31,28000.0,定期报告
2017-02-20,28000.0,限售股份上市
2017-06-02,39200.0,转增
2017-06-30,39200.0,定期报告
2017-09-26,39592.0,"增发新股上市,股权激励"
2017-12-25,43165.4167,增发新股上市
2017-12-31,43165.4167,定期报告
2018-06-27,43140.2167,股份回购
2018-06-30,43140.2167,定期报告
2018-10-12,43140.2167,激励股份解禁
2018-12-31,43140.2167,定期报告
2019-03-14,43140.2167,限售股份上市
2019-06-17,43140.2167,限售股份上市
2019-06-30,43140.2167,定期报告
2019-12-31,43140.2167,定期报告
2020-01-08,43006.5867,股份回购
2020-01-15,43006.5867,限售股份上市
2020-02-20,43006.5867,限售股份上市
2020-05-27,43006.5867,限售股份上市
2020-06-30,43006.5867,定期报告
2020-11-04,42889.5467,股份回购
2020-12-31,42889.5467,定期报告
2021-01-07,42889.5467,限售股份上市
2021-02-24,42889.5467,其他
2021-02-27,42889.5467,其他
2021-03-31,42890.7027,可转债转股
2021-05-27,42890.7027,限售股份上市
2021-06-09,42891.4251,可转债转股
2021-06-30,42892.2955,"可转债转股,定期报告"
2021-09-30,42892.409,可转债转股
2021-12-31,42892.409,"定期报告,可转债转股"
2022-02-09,42892.4821,可转债转股
2022-02-17,42892.5471,可转债转股
2022-02-21,42892.5471,其他
2022-03-08,41969.7558,"股份回购,可转债转股"
2022-03-17,41969.7639,可转债转股
2022-03-31,41969.7883,可转债转股
2022-06-16,41969.8127,可转债转股
2022-06-25,41969.8208,可转债转股
2022-06-30,41969.8208,"定期报告,可转债转股"
2022-07-10,41969.8289,可转债转股
2022-09-30,41969.8777,可转债转股
2022-12-30,41969.8858,可转债转股
2022-12-31,41969.8858,"定期报告,可转债转股"
2023-02-09,41969.8939,可转债转股
2023-03-31,41969.9426,可转债转股
2023-06-30,41970.5853,"可转债转股,定期报告"
2023-09-30,41970.6096,可转债转股
2023-12-31,41970.8291,"可转债转股,定期报告"
2024-02-01,41970.8291,其他
2024-02-26,41970.8291,其他
2024-03-31,41970.8372,可转债转股
2024-06-06,41970.9267,可转债转股
2024-06-22,41970.9267,可转债转股
2024-06-30,41971.1707,"可转债转股,定期报告"
2024-09-03,41971.3985,可转债转股
2024-09-30,41971.3985,可转债转股
2024-12-31,41971.4147,"可转债转股,定期报告"
2025-03-31,41971.5446,可转债转股
2025-06-30,41971.5527,"可转债转股,定期报告"
2025-09-30,41971.6014,可转债转股
2025-12-31,41971.707,可转债转股
