change_date,total_shares_10k,reason
2020-08-26,6000.0,A股上市
2020-12-31,6000.0,定期报告
2021-02-26,6000.0,限售股份上市
2021-06-30,6000.0,定期报告
2021-08-26,6000.0,限售股份上市
2021-12-31,6000.0,定期报告
2022-06-30,6028.8,定期报告
2022-07-05,6028.8,"增发新股上市,股权激励"
2022-08-26,6028.8,限售股份上市
2022-12-31,6028.8,定期报告
2023-06-30,6028.8,定期报告
2023-08-28,6028.8,限售股份上市
2023-10-16,6061.47,"增发新股上市,股权激励"
2023-12-31,6061.47,定期报告
2024-06-30,6061.47,定期报告
2024-11-19,6065.07,"增发新股上市,股权激励"
2024-12-31,6065.07,定期报告
2025-02-20,6065.07,其他
2025-06-30,6065.07,定期报告
