change_date,total_shares_10k,reason
2011-12-31,4500.0,定期报告
2012-02-09,6000.0,A股上市
2012-05-09,6000.0,配售股份上市
2012-06-30,6000.0,定期报告
2012-12-31,6000.0,定期报告
2013-02-18,6000.0,限售股份上市
2013-05-16,13200.0,转增
2013-06-30,13200.0,定期报告
2013-12-31,13200.0,定期报告
2014-05-08,26400.0,转增
2014-06-30,26400.0,定期报告
2014-11-07,39363.2601,增发新股上市
2014-12-31,39363.2601,定期报告
2015-02-09,39363.2601,限售股份上市
2015-05-19,70853.8681,转增
2015-06-30,70853.8681,定期报告
2015-11-10,70853.8681,限售股份上市
2015-12-31,70853.8681,定期报告
2016-06-30,70853.8681,定期报告
2016-09-30,81246.1176,增发新股上市
2016-11-07,81246.1176,限售股份上市
2016-12-31,81246.1176,定期报告
2017-06-30,81246.1176,定期报告
2017-11-30,81246.1176,限售股份上市
2017-12-31,81246.1176,定期报告
2018-06-30,81246.1176,定期报告
2018-12-31,81246.1176,定期报告
2019-06-25,81746.1176,"增发新股上市,股权激励"
2019-06-30,81746.1176,定期报告
2019-09-30,81746.1176,限售股份上市
2019-12-31,81746.1176,定期报告
2020-06-30,81746.1176,定期报告
2020-07-06,81746.1176,激励股份解禁
2020-09-30,81747.3676,"限售股份上市,期权行权"
2020-12-31,91899.6518,"定期报告,增发新股上市"
2021-06-30,91899.6518,定期报告
2021-07-15,91899.6518,限售股份上市
2021-07-21,91899.6518,激励股份解禁
2021-12-27,91882.1518,"股份回购,期权行权"
2021-12-31,91882.1518,定期报告
2022-05-24,91882.1518,限售股份上市
2022-06-30,91882.1518,定期报告
2022-12-31,91882.1518,定期报告
2023-01-10,91882.1518,限售股份上市
2023-03-10,93035.4651,"增发新股上市,股权激励"
2023-03-21,93035.4651,限售股份上市
2023-06-01,94188.9651,"增发新股上市,股权激励"
2023-06-20,94188.9651,限售股份上市
2023-06-30,94188.9651,定期报告
2023-12-31,94188.9651,定期报告
2024-01-02,94188.9651,限售股份上市
2024-06-30,94188.9651,定期报告
2024-12-31,94188.9651,定期报告
2025-06-30,94188.9651,定期报告
2025-10-24,94188.9651,限售股份上市
