change_date,total_shares_10k,reason
2006-06-30,16000.0,定期报告
2006-08-10,21500.0,A股上市
2006-11-10,21500.0,配售股份上市
2006-12-31,21500.0,定期报告
2007-06-30,21500.0,定期报告
2007-12-31,21500.0,定期报告
2008-06-30,21500.0,定期报告
2008-12-31,21500.0,定期报告
2009-06-30,21500.0,定期报告
2009-08-10,21500.0,限售股份上市
2009-12-31,21500.0,定期报告
2010-06-30,21500.0,定期报告
2010-12-31,21500.0,定期报告
2011-06-30,21500.0,定期报告
2011-12-31,21500.0,定期报告
2012-06-30,21500.0,定期报告
2012-10-31,21500.0,限售股份上市
2012-12-31,21500.0,定期报告
2013-06-30,21500.0,定期报告
2013-12-13,29354.2953,增发新股上市
2013-12-31,31201.0107,定期报告
2014-01-07,31201.0107,增发新股上市
2014-06-30,31201.0107,定期报告
2014-12-31,36539.6288,"增发新股上市,定期报告"
2015-01-12,36539.6288,限售股份上市
2015-05-14,73079.2576,转增
2015-06-30,73079.2576,定期报告
2015-12-31,73079.2576,定期报告
2016-01-06,73079.2576,限售股份上市
2016-06-30,73079.2576,定期报告
2016-12-22,73079.2576,限售股份上市
2016-12-31,73079.2576,定期报告
2017-01-13,73079.2576,限售股份上市
2017-06-30,73079.2576,定期报告
2017-12-31,73079.2576,定期报告
2018-01-19,73079.2576,限售股份上市
2018-06-30,73079.2576,定期报告
2018-12-31,73079.2576,定期报告
2019-06-30,101243.4813,定期报告
2019-07-16,101243.4813,增发新股上市
2019-12-31,101243.4813,定期报告
2020-06-30,101243.4813,定期报告
2020-12-31,101243.4813,定期报告
2021-06-30,101243.4813,定期报告
2021-12-31,101243.4813,定期报告
2022-06-30,101243.4813,定期报告
2022-12-31,101243.4813,定期报告
2023-01-17,101243.4813,限售股份上市
2023-06-30,101243.4813,定期报告
2023-12-31,101243.4813,定期报告
2024-06-30,101243.4813,定期报告
2024-12-31,101243.4813,定期报告
2025-01-22,101243.4813,限售股份上市
2025-06-30,101243.4813,定期报告
