change_date,total_shares_10k,reason
1997-07-25,337417.8,H股上市
2003-06-30,337417.8,定期报告
2003-07-25,437417.8,A股上市
2003-12-31,437417.8,定期报告
2004-06-30,437417.8,定期报告
2004-12-31,437417.8,定期报告
2005-06-30,437417.8,定期报告
2005-12-31,437417.8,定期报告
2006-06-30,437417.8,定期报告
2006-12-31,437417.8,定期报告
2007-06-18,437417.8,股权分置
2007-06-30,437417.8,定期报告
2007-12-31,437417.8,定期报告
2008-06-30,437417.8,定期报告
2008-08-29,656126.7,转增
2008-12-31,656126.7,定期报告
2009-06-30,656126.7,定期报告
2009-08-20,728241.7,增发新股上市
2009-08-21,800356.7,增发新股上市
2009-12-31,800356.7,定期报告
2010-06-30,800356.7,定期报告
2010-08-20,800356.7,股权分置受限股份上市
2010-10-29,981756.7,增发新股上市
2010-12-31,981756.7,定期报告
2011-06-30,981756.7,定期报告
2011-11-01,981756.7,限售股份上市
2011-12-31,981756.7,定期报告
2012-06-30,981756.7,定期报告
2012-08-20,981756.7,限售股份上市
2012-12-31,981756.7,定期报告
2013-06-30,981756.7,定期报告
2013-11-06,981756.7,限售股份上市
2013-12-31,981756.7,定期报告
2014-06-30,981756.7,定期报告
2014-12-31,981756.7,定期报告
2015-06-30,981756.7,定期报告
2015-12-31,981756.7,定期报告
2016-06-30,981756.7,定期报告
2016-12-31,981756.7,定期报告
2017-06-30,981756.7,定期报告
2017-08-10,1008817.3272,增发新股上市
2017-12-31,1008817.3272,定期报告
2018-06-30,1008817.3272,定期报告
2018-09-11,1068909.9197,增发新股上市
2018-09-26,1226717.2286,增发新股上市
2018-12-31,1226717.2286,定期报告
2019-06-30,1226717.2286,定期报告
2019-09-26,1226717.2286,限售股份上市
2019-12-31,1226717.2286,定期报告
2020-04-15,1287586.7938,增发新股上市
2020-06-17,1532930.2395,增发新股上市
2020-06-30,1532930.2395,定期报告
2020-12-31,1532930.2395,定期报告
2021-04-30,1532935.475,可转债转股
2021-05-31,1532936.2753,可转债转股
2021-06-18,1694839.9441,可转债转股
2021-06-30,1694840.3924,"可转债转股,定期报告"
2021-07-31,1694840.9206,可转债转股
2021-08-31,1694841.3207,可转债转股
2021-09-27,1694841.3207,限售股份上市
2021-09-30,1694841.6728,可转债转股
2021-10-31,1694842.1048,可转债转股
2021-11-30,1694843.6268,可转债转股
2021-12-31,1694843.8028,"定期报告,可转债转股"
2022-01-31,1694844.0588,可转债转股
2022-02-28,1694844.5233,可转债转股
2022-03-31,1694844.7313,可转债转股
2022-04-30,1694846.2536,可转债转股
2022-06-30,1694846.3016,"定期报告,可转债转股"
2022-07-31,1694846.3976,可转债转股
2022-08-10,1731731.6435,增发新股上市
2022-08-31,1731731.724,可转债转股
2022-09-30,1731731.7884,可转债转股
2022-10-31,1731731.8045,可转债转股
2022-11-23,1812088.9956,"增发新股上市,可转债转股"
2022-12-31,1812089.271,"定期报告,可转债转股"
2023-01-31,1812089.352,可转债转股
2023-02-28,1812089.7408,可转债转股
2023-03-31,1812089.7732,可转债转股
2023-04-30,1812090.3728,可转债转股
2023-05-31,1812090.5024,可转债转股
2023-06-19,1812090.5024,限售股份上市
2023-06-30,1812090.551,"定期报告,可转债转股"
2023-07-31,1812090.5996,可转债转股
2023-08-31,1812090.5996,其他
2023-09-30,1812090.6158,可转债转股
2023-10-31,1812090.632,可转债转股
2023-12-31,1812090.6806,"可转债转股,定期报告"
2024-01-31,1812090.6968,可转债转股
2024-02-29,1812090.7616,可转债转股
2024-03-31,1812090.7616,可转债转股
2024-04-30,1812090.7778,可转债转股
2024-05-31,1812090.794,可转债转股
2024-06-30,1812090.8426,"可转债转股,定期报告"
2024-07-31,1812090.8588,可转债转股
2024-08-31,1812090.8912,可转债转股
2024-09-30,1812090.9074,可转债转股
2024-10-31,1812090.9884,可转债转股
2024-11-30,1812091.1504,可转债转股
2024-12-31,1812091.1504,定期报告
2025-02-28,1812091.2476,可转债转股
2025-03-31,1812091.5555,可转债转股
2025-04-30,1812091.5879,可转债转股
2025-05-31,1812091.6203,可转债转股
2025-06-30,1812091.7175,"可转债转股,定期报告"
2025-07-31,1812091.7661,可转债转股
2025-08-31,1812091.8309,可转债转股
2025-09-30,1812091.8309,可转债转股
2025-10-31,1812092.0577,可转债转股
2025-11-24,1812092.0577,限售股份上市
2025-11-30,1812092.1711,可转债转股
2025-12-31,1812092.2035,可转债转股
2026-01-31,1812092.2521,可转债转股
2026-02-28,1812092.4303,可转债转股
