change_date,total_shares_10k,reason
1997-12-31,8880.0,定期报告
1998-12-31,8880.0,定期报告
1999-11-04,12880.0,A股上市
1999-12-31,12880.0,定期报告
2000-05-11,20608.0,"送股,转增"
2000-06-30,20608.0,定期报告
2000-12-31,20608.0,定期报告
2001-06-30,20608.0,定期报告
2001-12-31,20608.0,定期报告
2002-06-30,20608.0,定期报告
2002-12-31,20608.0,定期报告
2003-06-30,20608.0,定期报告
2003-12-31,20608.0,定期报告
2004-06-30,20608.0,定期报告
2004-12-31,20608.0,定期报告
2005-06-30,20608.0,定期报告
2005-12-31,20608.0,定期报告
2006-03-08,20608.0,股权分置
2006-06-30,20608.0,定期报告
2006-12-31,20608.0,定期报告
2007-03-08,20608.0,股权分置受限股份上市
2007-06-30,20608.0,定期报告
2007-12-31,20608.0,定期报告
2008-03-10,20608.0,股权分置受限股份上市
2008-06-30,20608.0,定期报告
2008-12-31,20608.0,定期报告
2009-03-09,20608.0,股权分置受限股份上市
2009-06-30,20608.0,定期报告
2009-12-31,20608.0,定期报告
2010-06-30,20608.0,定期报告
2010-12-31,20608.0,定期报告
2011-06-30,20608.0,定期报告
2011-12-31,20608.0,定期报告
2012-06-30,20608.0,定期报告
2012-12-31,20608.0,定期报告
2013-06-30,20608.0,定期报告
2013-12-31,20608.0,定期报告
2014-06-30,20608.0,定期报告
2014-12-31,20608.0,定期报告
2015-06-30,20608.0,定期报告
2015-12-31,20608.0,定期报告
2016-05-06,104230.3162,增发新股上市
2016-06-30,104230.3162,定期报告
2016-12-31,104230.3162,定期报告
2017-06-30,104230.3162,定期报告
2017-12-31,104230.3162,定期报告
2018-06-30,104230.3162,定期报告
2018-07-05,145922.4426,转增
2018-12-31,145922.4426,定期报告
2019-05-06,145922.4426,限售股份上市
2019-05-27,204291.4196,转增
2019-06-30,204291.4196,定期报告
2019-07-31,204291.4196,限售股份上市
2019-12-31,204291.4196,定期报告
2020-06-30,204291.4196,定期报告
2020-08-25,286007.9874,转增
2020-12-31,286007.9874,定期报告
2021-06-30,286007.9874,定期报告
2021-12-31,286007.9874,定期报告
2022-06-30,286007.9874,定期报告
2022-12-31,286007.9874,定期报告
2023-06-30,286007.9874,定期报告
2023-12-31,286007.9874,定期报告
2024-06-30,286007.9874,定期报告
2024-12-31,286007.9874,定期报告
2025-06-30,286007.9874,定期报告
