change_date,total_shares_10k,reason
2001-12-31,285880.0,定期报告
2002-03-18,336380.0,A股上市
2002-06-30,336380.0,定期报告
2002-12-31,336380.0,定期报告
2003-06-30,336380.0,定期报告
2003-12-31,336380.0,定期报告
2004-06-30,336380.0,定期报告
2004-12-31,336380.0,定期报告
2005-06-30,336380.0,定期报告
2005-12-31,336380.0,定期报告
2006-04-24,336380.0,股权分置
2006-06-30,336380.0,定期报告
2006-12-31,336380.0,定期报告
2007-06-30,336380.0,定期报告
2007-12-31,336380.0,定期报告
2008-06-30,336380.0,定期报告
2008-12-31,336380.0,定期报告
2009-06-30,336380.0,定期报告
2009-12-31,336380.0,定期报告
2010-06-30,336380.0,定期报告
2010-12-31,336380.0,定期报告
2011-05-09,336380.0,股权分置受限股份上市
2011-06-30,336380.0,定期报告
2011-07-06,481116.5857,增发新股上市
2011-12-31,481116.5857,定期报告
2012-06-30,481116.5857,定期报告
2012-07-06,481116.5857,股权分置受限股份上市
2012-12-31,481116.5857,定期报告
2013-06-30,481116.5857,定期报告
2013-12-31,481116.5857,定期报告
2014-06-30,481116.5857,定期报告
2014-07-10,481116.5857,限售股份上市
2014-12-31,481116.5857,定期报告
2015-06-30,481116.5857,定期报告
2015-12-31,481116.5857,定期报告
2016-06-30,481116.5857,定期报告
2016-12-31,481116.5857,定期报告
2017-06-30,481116.5857,定期报告
2017-12-31,481116.5857,定期报告
2018-06-30,481116.5857,定期报告
2018-12-31,481116.5857,定期报告
2019-06-30,481116.5857,定期报告
2019-12-31,481116.5857,定期报告
2020-06-30,481116.5857,定期报告
2020-12-31,481116.5857,定期报告
2021-06-30,481116.5857,定期报告
2021-12-31,481116.5857,定期报告
2022-06-30,481116.5857,定期报告
2022-08-02,482721.2433,期权行权
2022-12-31,482721.2433,定期报告
2023-06-30,482721.2433,定期报告
2023-07-12,484039.7627,期权行权
2023-12-31,484039.7627,定期报告
2024-06-30,484039.7627,定期报告
2024-07-26,485208.1025,期权行权
2024-12-31,485208.1025,定期报告
2025-04-23,485342.0105,期权行权
2025-06-30,485342.0105,定期报告
2025-07-23,483457.0825,股份回购
