change_date,total_shares_10k,reason
2019-12-31,4282085.4611,定期报告
2020-01-16,4910648.4611,A股上市
2020-06-30,4910648.4611,定期报告
2020-07-16,4910648.4611,限售股份上市
2020-12-31,4910648.4611,定期报告
2021-01-21,4910648.4611,限售股份上市
2021-06-30,4910648.4611,定期报告
2021-12-31,4910648.4611,定期报告
2022-06-30,4910648.4611,定期报告
2022-12-31,4910648.4611,定期报告
2023-01-16,4910648.4611,限售股份上市
2023-06-30,4910648.4611,定期报告
2023-12-31,4910648.4611,定期报告
2024-06-30,4910648.4611,定期报告
2024-12-31,4910648.4611,定期报告
2025-06-03,4892567.937,股份回购
2025-06-30,4892567.937,定期报告
