change_date,total_shares_10k,reason
2016-12-13,4000.0,A股上市
2016-12-31,4000.0,定期报告
2017-06-30,4000.0,定期报告
2017-09-27,8000.0,转增
2017-12-14,8000.0,限售股份上市
2017-12-31,8000.0,定期报告
2018-05-30,12000.0,转增
2018-06-22,12036.99,"增发新股上市,股权激励"
2018-06-30,12036.99,定期报告
2018-12-31,12036.99,定期报告
2019-06-10,12048.375,"增发新股上市,股权激励"
2019-06-24,12047.835,股份回购
2019-06-30,12047.835,定期报告
2019-07-12,12047.835,激励股份解禁
2019-09-03,12045.693,股份回购
2019-11-20,12459.7715,增发新股上市
2019-12-25,12459.7715,限售股份上市
2019-12-31,12459.7715,定期报告
2020-06-18,12459.7715,激励股份解禁
2020-06-30,12459.7715,定期报告
2020-09-10,12459.7715,激励股份解禁
2020-12-31,12459.7715,定期报告
2021-04-30,12458.165,股份回购
2021-06-30,12458.165,定期报告
2021-12-30,13969.4569,增发新股上市
2021-12-31,13969.4569,定期报告
2022-05-18,13952.8294,股份回购
2022-06-30,13952.8294,"定期报告,限售股份上市"
2022-11-21,13952.8294,限售股份上市
2022-12-31,13952.8294,定期报告
2023-06-30,13952.8294,定期报告
2023-12-31,13952.8294,定期报告
2024-06-30,13952.8294,定期报告
2024-12-31,13952.8294,定期报告
2025-06-30,13952.8294,定期报告
