change_date,total_shares_10k,reason
2016-10-25,8667.0,A股上市
2016-12-31,8667.0,定期报告
2017-06-30,8667.0,定期报告
2017-10-25,8667.0,限售股份上市
2017-12-31,8667.0,定期报告
2018-06-30,8667.0,定期报告
2018-12-31,8667.0,定期报告
2019-06-30,8667.0,定期报告
2019-10-25,8667.0,限售股份上市
2019-12-31,8667.0,定期报告
2020-06-09,14733.9,转增
2020-06-30,14733.9,定期报告
2020-12-31,14733.9,定期报告
2021-06-09,21364.155,转增
2021-06-30,21364.155,定期报告
2021-12-31,21364.155,定期报告
2022-04-29,29909.817,转增
2022-06-30,29909.817,定期报告
2022-12-31,29909.817,定期报告
2023-06-30,29909.817,定期报告
2023-12-31,29909.817,定期报告
2024-06-30,29909.817,定期报告
2024-12-31,29909.817,定期报告
2025-06-30,29909.817,定期报告
2025-12-31,29909.817,定期报告
