change_date,total_shares_10k,reason
2016-12-20,7335.0,A股上市
2016-12-31,7335.0,定期报告
2017-06-30,7335.0,定期报告
2017-12-20,7335.0,限售股份上市
2017-12-31,7335.0,定期报告
2018-06-30,7335.0,定期报告
2018-12-31,7335.0,定期报告
2019-05-08,13203.0,转增
2019-06-30,13203.0,定期报告
2019-12-20,13203.0,限售股份上市
2019-12-31,13203.0,定期报告
2020-06-09,13804.95,"股权激励,增发新股上市"
2020-06-30,13804.95,定期报告
2020-12-31,13804.95,定期报告
2021-05-12,13801.05,股份回购
2021-05-21,20701.575,转增
2021-06-09,20701.575,激励股份解禁
2021-06-30,20701.575,定期报告
2021-12-31,20701.575,定期报告
2022-05-09,20670.6,股份回购
2022-05-17,31005.9,转增
2022-06-09,31005.9,激励股份解禁
2022-06-30,31005.9,定期报告
2022-12-31,31005.9,定期报告
2023-05-10,30983.76,股份回购
2023-05-22,46475.64,转增
2023-06-09,46475.64,激励股份解禁
2023-06-30,46475.64,定期报告
2023-12-31,46475.64,定期报告
2024-06-30,46475.64,定期报告
2024-12-31,46475.64,定期报告
2025-06-20,47699.24,"增发新股上市,股权激励"
2025-06-30,47699.24,定期报告
