change_date,total_shares_10k,reason
2007-04-27,16307.8,A股上市
2007-06-30,16307.8,定期报告
2007-07-27,16307.8,配售股份上市
2007-12-31,16307.8,定期报告
2008-04-28,16307.8,限售股份上市
2008-05-20,24461.7,"送股,转增"
2008-06-30,24461.7,定期报告
2008-12-31,24461.7,定期报告
2009-06-30,24461.7,定期报告
2009-12-31,24461.7,定期报告
2010-05-10,24461.7,限售股份上市
2010-06-28,26993.49,增发新股上市
2010-06-30,26993.49,定期报告
2010-11-22,26993.49,股东性质变更
2010-12-31,26993.49,定期报告
2011-04-07,53986.98,转增
2011-06-28,53986.98,限售股份上市
2011-06-30,53986.98,定期报告
2011-11-17,53986.98,限售股份上市
2011-12-31,53986.98,定期报告
2012-06-30,53986.98,定期报告
2012-12-31,53986.98,定期报告
2013-06-30,53986.98,定期报告
2013-12-31,53986.98,定期报告
2014-06-30,53986.98,定期报告
2014-12-31,53986.98,定期报告
2015-04-24,69742.2161,配股上市
2015-06-30,70636.2832,"增发新股上市,定期报告,股权激励"
2015-12-31,70636.2832,定期报告
2016-05-19,105954.4248,转增
2016-06-01,106108.5942,"增发新股上市,股权激励"
2016-06-30,106108.5942,定期报告
2016-07-01,106108.5942,激励股份解禁
2016-10-13,125677.4426,增发新股上市
2016-12-31,125677.4426,定期报告
2017-06-30,125677.4426,定期报告
2017-07-03,125656.4426,股份回购
2017-07-06,125656.4426,激励股份解禁
2017-10-13,125656.4426,限售股份上市
2017-12-31,125656.4426,定期报告
2018-06-30,125656.4426,定期报告
2018-07-10,125649.8403,股份回购
2018-07-19,125649.8403,激励股份解禁
2018-12-31,125649.8403,定期报告
2019-06-30,125649.8403,定期报告
2019-12-24,125649.8403,其他
2019-12-31,125649.8403,定期报告
2020-06-30,125649.8403,定期报告
2020-12-31,125649.8403,定期报告
2021-06-30,125649.8403,定期报告
2021-12-10,140154.4698,增发新股上市
2021-12-31,140154.4698,定期报告
2022-04-22,140154.4698,其他
2022-06-10,140154.4698,限售股份上市
2022-06-30,140154.4698,定期报告
2022-12-31,140154.4698,定期报告
2023-05-12,140154.4698,其他
2023-06-30,140154.4698,定期报告
2023-12-31,140154.4698,定期报告
2024-04-30,140154.4698,其他
2024-06-30,140154.4698,定期报告
2024-08-27,140154.4698,其他
2024-11-22,140154.4698,其他
2024-12-31,140154.4698,定期报告
2025-06-30,140154.4698,定期报告
