change_date,total_shares_10k,reason
2009-12-31,3960.0,定期报告
2010-01-20,5280.0,A股上市
2010-04-20,5280.0,配售股份上市
2010-06-30,5280.0,定期报告
2010-09-14,7920.0,转增
2010-12-31,7920.0,定期报告
2011-01-20,7920.0,限售股份上市
2011-03-30,15840.0,转增
2011-06-30,15840.0,定期报告
2011-12-31,15840.0,定期报告
2012-06-30,15840.0,定期报告
2012-12-31,15840.0,定期报告
2013-05-06,23760.0,转增
2013-05-29,23907.4851,期权行权
2013-06-27,24178.1794,期权行权
2013-06-30,24178.1794,定期报告
2013-12-31,24178.1794,定期报告
2014-01-20,24178.1794,承诺限售
2014-04-09,28277.2364,增发新股上市
2014-04-29,56554.4728,转增
2014-06-30,56554.4728,定期报告
2014-12-31,56554.4728,定期报告
2015-04-09,56554.4728,限售股份上市
2015-04-20,56554.4728,限售股份上市
2015-04-28,124419.8401,转增
2015-06-30,124419.8401,定期报告
2015-12-31,124419.8401,定期报告
2016-06-28,124419.8401,承诺限售
2016-06-30,124419.8401,定期报告
2016-12-31,124419.8401,定期报告
2017-05-10,124419.8401,限售股份上市
2017-06-27,124419.8401,限售股份上市
2017-06-30,124419.8401,定期报告
2017-12-31,124419.8401,定期报告
2018-05-14,124419.8401,限售股份上市
2018-06-30,124419.8401,定期报告
2018-12-31,124419.8401,定期报告
2019-05-07,124419.8401,限售股份上市
2019-06-30,124419.8401,定期报告
2019-12-31,124419.8401,定期报告
2020-06-30,124419.8401,定期报告
2020-12-31,124419.8401,定期报告
2021-06-30,124419.8401,定期报告
2021-12-31,124419.8401,定期报告
2022-06-30,124419.8401,定期报告
2022-12-31,124419.8401,定期报告
2023-06-30,124419.8401,定期报告
2023-12-31,124419.8401,定期报告
2024-06-30,124419.8401,定期报告
2024-12-25,124419.8401,其他
2024-12-31,124419.8401,定期报告
2025-06-30,124419.8401,定期报告
