change_date,total_shares_10k,reason
2015-06-29,60000.0,A股上市
2015-06-30,60000.0,定期报告
2015-12-31,60000.0,定期报告
2016-06-29,60000.0,限售股份上市
2016-06-30,60000.0,定期报告
2016-12-31,60000.0,定期报告
2017-06-30,60000.0,定期报告
2017-12-31,60000.0,定期报告
2018-06-29,60000.0,限售股份上市
2018-06-30,60000.0,定期报告
2018-12-31,60000.0,定期报告
2019-06-30,60000.0,定期报告
2019-12-31,60000.0,定期报告
2020-03-26,60000.0,其他
2020-04-21,60000.0,其他
2020-06-30,60000.0,定期报告
2020-12-31,60000.0,定期报告
2021-04-09,60000.0,其他
2021-06-30,60000.0,定期报告
2021-12-31,60000.0,定期报告
2022-06-30,60000.0,定期报告
2022-12-31,60000.0,定期报告
2023-05-18,60000.0,"股权激励,股份回购"
2023-06-30,60000.0,定期报告
2023-12-31,60000.0,定期报告
2024-06-06,60000.0,激励股份解禁
2024-06-30,60000.0,定期报告
2024-07-30,60000.0,其他
2024-12-31,60000.0,定期报告
2025-06-30,60000.0,定期报告
2025-07-23,59811.9472,股份回购
