change_date,total_shares_10k,reason
1999-12-31,9260.0,定期报告
2000-05-29,15260.0,A股上市
2000-06-30,15260.0,定期报告
2000-11-29,15260.0,配售股份上市
2000-12-31,15260.0,定期报告
2001-04-11,24416.0,"送股,转增"
2001-05-29,24416.0,配售股份上市
2001-06-30,24416.0,定期报告
2001-08-29,24416.0,配售股份上市
2001-12-31,24416.0,定期报告
2002-05-29,24416.0,配售股份上市
2002-06-30,24416.0,定期报告
2002-12-31,24416.0,定期报告
2003-06-30,24416.0,定期报告
2003-12-31,24416.0,定期报告
2004-06-30,24416.0,定期报告
2004-12-31,24416.0,定期报告
2005-04-22,31740.8,"送股,转增"
2005-06-30,31740.8,定期报告
2005-12-05,31740.8,股权分置
2005-12-31,31740.8,定期报告
2006-05-30,34914.88,"送股,转增"
2006-06-30,34914.88,定期报告
2006-11-22,40114.88,增发新股上市
2006-12-05,40114.88,股权分置受限股份上市
2006-12-31,40114.88,定期报告
2007-06-30,40114.88,定期报告
2007-11-22,40114.88,其他
2007-12-05,40114.88,股权分置受限股份上市
2007-12-31,40114.88,定期报告
2008-05-30,44126.368,送股
2008-06-30,44126.368,定期报告
2008-12-31,44126.368,定期报告
2009-06-30,44126.368,定期报告
2009-11-27,44126.368,股权分置受限股份上市
2009-12-31,44126.368,定期报告
2010-03-31,44128.0538,可转债转股
2010-04-28,80530.7757,"送股,转增"
2010-06-09,85487.3748,可转债转股
2010-06-30,85487.3748,定期报告
2010-12-09,85487.3748,股权分置受限股份上市
2010-12-31,85487.3748,定期报告
2011-06-24,85888.5048,期权行权
2011-06-30,85888.5048,定期报告
2011-12-31,85888.5048,定期报告
2012-04-23,86279.6348,期权行权
2012-06-30,86279.6348,定期报告
2012-12-31,86279.6348,定期报告
2013-06-30,86279.6348,定期报告
2013-12-31,86279.6348,定期报告
2014-06-30,86279.6348,定期报告
2014-12-31,86279.6348,定期报告
2015-06-30,86279.6348,定期报告
2015-12-31,86279.6348,定期报告
2016-03-16,98836.3055,增发新股上市
2016-05-20,102600.8097,增发新股上市
2016-06-30,102600.8097,定期报告
2016-12-31,102600.8097,定期报告
2017-03-23,102600.8097,限售股份上市
2017-06-30,102600.8097,定期报告
2017-12-31,102600.8097,定期报告
2018-04-13,102600.8097,限售股份上市
2018-06-30,102600.8097,定期报告
2018-12-31,102600.8097,定期报告
2019-03-21,102600.8097,限售股份上市
2019-05-24,102600.8097,限售股份上市
2019-06-30,102600.8097,定期报告
2019-12-31,102600.8097,定期报告
2020-06-30,102600.8097,定期报告
2020-12-31,102600.8097,定期报告
2021-06-30,102600.8097,定期报告
2021-12-31,102600.8097,定期报告
2022-06-30,102600.8097,定期报告
2022-12-31,102600.8097,定期报告
2023-05-05,104930.8097,"增发新股上市,股权激励"
2023-06-30,104930.8097,定期报告
2023-11-08,105078.8097,"增发新股上市,股权激励"
2023-12-31,105078.8097,定期报告
2024-06-30,105078.8097,定期报告
2024-12-27,105071.8097,股份回购
2024-12-31,105071.8097,定期报告
2025-05-13,105071.8097,激励股份解禁
2025-06-30,105071.8097,定期报告
2025-11-10,105071.8097,激励股份解禁
2025-12-29,105051.9397,股份回购
