change_date,total_shares_10k,reason
2014-12-09,186667.0,A股上市
2014-12-31,186667.0,定期报告
2015-06-30,186667.0,定期报告
2015-12-14,186667.0,限售股份上市
2015-12-31,186667.0,定期报告
2016-06-30,186667.0,定期报告
2016-12-31,186667.0,定期报告
2017-02-09,195472.0314,增发新股上市
2017-06-30,195472.0314,定期报告
2017-12-11,195472.0314,限售股份上市
2017-12-31,195472.0314,定期报告
2018-02-09,195472.0314,限售股份上市
2018-06-30,195472.0314,定期报告
2018-12-31,195472.0314,定期报告
2019-06-30,195472.0314,定期报告
2019-12-31,195472.0314,定期报告
2020-06-30,195472.0314,定期报告
2020-12-31,195472.0314,定期报告
2021-06-30,195472.0314,定期报告
2021-08-30,202170.1729,增发新股上市
2021-12-31,202170.1729,定期报告
2022-03-01,202170.1729,限售股份上市
2022-06-02,203449.6729,"增发新股上市,股权激励"
2022-06-30,203449.6729,定期报告
2022-12-31,203449.6729,定期报告
2023-03-31,203795.4529,"增发新股上市,股权激励"
2023-06-02,203795.4529,激励股份解禁
2023-06-30,203795.4529,定期报告
2023-08-03,203752.2809,股份回购
2023-12-31,203752.2809,定期报告
2024-03-04,203752.2809,其他
2024-06-30,203752.2809,定期报告
2024-09-06,203607.7439,股份回购
2024-09-20,203607.7439,激励股份解禁
2024-10-31,203607.7439,其他
2024-12-31,203607.7439,定期报告
2025-01-15,201280.5813,股份回购
2025-02-24,199879.2238,股份回购
2025-03-28,199879.2238,"股份回购,股权激励"
2025-06-30,199879.2238,定期报告
2025-09-01,199824.8251,股份回购
2025-10-15,199824.8251,激励股份解禁
2025-12-31,199824.8251,定期报告
2026-02-11,199824.8251,"股份回购,股权激励"
2026-03-12,199193.1751,股份回购
2026-03-25,199193.1751,其他
