change_date,total_shares_10k,reason
2010-09-29,20000.0,A股上市
2010-12-29,20000.0,配售股份上市
2010-12-31,20000.0,定期报告
2011-04-29,36000.0,转增
2011-06-30,36000.0,定期报告
2011-12-31,36000.0,定期报告
2012-06-30,36000.0,定期报告
2012-12-31,36000.0,定期报告
2013-06-30,36000.0,定期报告
2013-09-30,36000.0,限售股份上市
2013-12-31,36000.0,定期报告
2014-06-30,36000.0,定期报告
2014-11-04,36000.0,限售股份上市
2014-12-31,36000.0,定期报告
2015-06-30,38345.81,"增发新股上市,定期报告,股权激励"
2015-08-26,44373.795,增发新股上市
2015-12-31,44373.795,定期报告
2016-06-01,42027.985,股份回购
2016-06-30,42027.985,定期报告
2016-12-31,42027.985,定期报告
2017-05-24,67244.776,转增
2017-06-30,67244.776,定期报告
2017-12-31,67244.776,定期报告
2018-06-30,67244.776,定期报告
2018-08-27,67244.776,限售股份上市
2018-12-31,67244.776,定期报告
2019-06-30,67244.776,定期报告
2019-12-31,67244.776,定期报告
2020-03-26,94228.8735,增发新股上市
2020-06-30,94228.8735,定期报告
2020-12-31,94228.8735,定期报告
2021-03-26,94228.8735,限售股份上市
2021-04-23,94228.8735,限售股份上市
2021-05-20,94228.8735,限售股份上市
2021-06-30,94228.8735,定期报告
2021-12-31,94228.8735,定期报告
2022-06-22,94228.8735,限售股份上市
2022-06-30,94228.8735,定期报告
2022-12-31,94228.8735,定期报告
2023-05-31,88646.8413,股份回购
2023-06-30,88646.8413,定期报告
2023-12-31,88646.8413,定期报告
2024-06-30,88646.8413,定期报告
2024-12-31,88646.8413,定期报告
2025-06-30,88646.8413,定期报告
