change_date,total_shares_10k,reason
1996-12-31,10500.0,定期报告
1997-06-09,14500.0,A股上市
1997-06-30,14500.0,定期报告
1997-10-15,29000.0,"送股,转增"
1997-12-31,29000.0,定期报告
1998-06-30,29000.0,定期报告
1998-08-26,34800.0,"送股,转增"
1998-12-31,34800.0,定期报告
1999-06-30,34800.0,定期报告
1999-12-31,34800.0,定期报告
2000-01-19,43500.0,配股上市
2000-06-30,43500.0,定期报告
2000-12-31,43500.0,定期报告
2001-06-30,43500.0,定期报告
2001-12-31,43500.0,定期报告
2002-06-30,43500.0,定期报告
2002-12-31,43500.0,定期报告
2003-06-26,56550.0,"送股,转增"
2003-06-30,56550.0,定期报告
2003-12-31,56550.0,定期报告
2004-06-30,56550.0,定期报告
2004-07-08,84825.0,"送股,转增"
2004-12-31,84825.0,定期报告
2005-06-30,84825.0,定期报告
2005-12-30,84825.0,股权分置
2005-12-31,84825.0,定期报告
2006-04-25,110272.5,"送股,转增"
2006-06-30,110272.5,定期报告
2006-12-31,110272.5,定期报告
2007-01-30,132372.5,增发新股上市
2007-06-30,132372.5,定期报告
2007-12-31,132372.5,定期报告
2008-02-01,132372.5,限售股份上市
2008-06-30,132372.5,定期报告
2008-12-30,132372.5,股权分置受限股份上市
2008-12-31,132372.5,定期报告
2009-06-30,132372.5,定期报告
2009-12-31,132372.5,定期报告
2010-02-04,132372.5,限售股份上市
2010-06-30,132372.5,定期报告
2010-12-31,132372.5,定期报告
2011-06-30,132372.5,定期报告
2011-12-31,132372.5,定期报告
2012-06-30,132372.5,定期报告
2012-12-31,132372.5,定期报告
2013-03-12,200373.78,增发新股上市
2013-04-23,225373.78,增发新股上市
2013-06-30,225373.78,定期报告
2013-12-31,225373.78,定期报告
2014-04-28,225373.78,限售股份上市
2014-06-30,225373.78,定期报告
2014-12-31,225373.78,定期报告
2015-06-30,225373.78,定期报告
2015-12-18,225373.78,承诺限售
2015-12-31,225373.78,定期报告
2016-03-23,225373.78,限售股份上市
2016-06-30,225373.78,定期报告
2016-12-31,225373.78,定期报告
2017-01-23,307694.2219,增发新股上市
2017-06-30,307694.2219,定期报告
2017-12-31,307694.2219,定期报告
2018-01-26,307694.2219,限售股份上市
2018-06-30,307694.2219,定期报告
2018-12-31,307694.2219,定期报告
2019-06-30,307694.2219,定期报告
2019-12-31,307694.2219,定期报告
2020-06-30,307694.2219,定期报告
2020-12-31,307694.2219,定期报告
2021-06-30,307694.2219,定期报告
2021-12-31,307694.2219,定期报告
2022-06-30,307694.2219,定期报告
2022-12-31,307694.2219,定期报告
2023-06-30,307694.2219,定期报告
2023-12-31,307694.2219,定期报告
2024-06-30,307694.2219,定期报告
2024-12-31,307694.2219,定期报告
2025-06-30,307694.2219,定期报告
